,time,row_384,column_384,rfu_value,standard_conc,replicate,sample_set,reporter
456,00:14:00,K,15,77.469,0.078125,b,standard,standard
457,00:14:00,L,15,31.561999999999998,,b,target_added,H20
458,00:14:00,M,15,22.954,,b,no_target,H20
459,00:14:00,N,15,28.691999999999997,,b,no_gRNA,H20
460,00:14:00,J,17,65.992,0.0390625,a,standard,standard
461,00:14:00,K,17,106.162,0.0390625,b,standard,standard
462,00:14:00,L,17,28.691999999999997,,,,
463,00:14:00,M,17,14.345999999999998,,,,
464,00:14:00,N,17,22.954,,,,
465,00:14:00,J,19,54.516000000000005,0.0195312,a,standard,standard
466,00:14:00,K,19,40.169000000000004,0.0195312,b,standard,standard
467,00:14:00,L,19,5.7379999999999995,,,,
468,00:14:00,M,19,17.215,,,,
469,00:14:00,N,19,8.607999999999999,,,,
470,00:14:00,J,21,28.691999999999997,0.0097656,a,standard,standard
471,00:14:00,K,21,45.908,0.0097656,b,standard,standard
472,00:14:00,L,21,17.215,,,,
473,00:14:00,M,21,8.607999999999999,,,,
474,00:14:00,N,21,34.431,,,,
475,00:14:00,J,23,60.254,0,a,standard,standard
476,00:14:00,K,23,25.823,0,b,standard,standard
477,00:14:00,L,23,34.431,,,,
478,00:14:00,M,23,22.954,,,,
479,00:14:00,N,23,22.954,,,,
480,00:16:00,J,1,8926.957,10,a,standard,standard
481,00:16:00,K,1,7876.896,10,b,standard,standard
482,00:16:00,L,1,34.523,,a,target_added,r5A-GGAGG-phos
483,00:16:00,M,1,5.754,,a,no_target,r5A-GGAGG-phos
484,00:16:00,N,1,11.508,,a,no_gRNA,r5A-GGAGG-phos
485,00:16:00,J,3,2442.47,5,a,standard,standard
486,00:16:00,K,3,2508.639,5,b,standard,standard
487,00:16:00,L,3,46.03,,b,target_added,r5A-GGAGG-phos
488,00:16:00,M,3,23.015,,b,no_target,r5A-GGAGG-phos
489,00:16:00,N,3,17.261,,b,no_gRNA,r5A-GGAGG-phos
490,00:16:00,J,5,934.9860000000001,2.5,a,standard,standard
491,00:16:00,K,5,1050.0610000000001,2.5,b,standard,standard
492,00:16:00,L,5,1035.677,,a,target_added,r5A-AAAGG-ddC
493,00:16:00,M,5,25.892,,a,no_target,r5A-AAAGG-ddC
494,00:16:00,N,5,20.137999999999998,,a,no_gRNA,r5A-AAAGG-ddC
495,00:16:00,J,7,333.718,1.25,a,standard,standard
496,00:16:00,K,7,350.97900000000004,1.25,b,standard,standard
497,00:16:00,L,7,983.893,,b,target_added,r5A-AAAGG-ddC
498,00:16:00,M,7,28.769000000000002,,b,no_target,r5A-AAAGG-ddC
499,00:16:00,N,7,17.261,,b,no_gRNA,r5A-AAAGG-ddC
500,00:16:00,J,9,184.12,0.625,a,standard,standard
501,00:16:00,K,9,161.105,0.625,b,standard,standard
502,00:16:00,L,9,5506.347,,a,target_added,r17A-r3C
503,00:16:00,M,9,555.238,,a,no_target,r17A-r3C
504,00:16:00,N,9,817.034,,a,no_gRNA,r17A-r3C
505,00:16:00,J,11,100.691,0.3125,a,standard,standard
506,00:16:00,K,11,109.321,0.3125,b,standard,standard
507,00:16:00,L,11,5569.639,,b,target_added,r17A-r3C
508,00:16:00,M,11,434.409,,b,no_target,r17A-r3C
509,00:16:00,N,11,1191.028,,b,no_gRNA,r17A-r3C
510,00:16:00,J,13,77.676,0.15625,a,standard,standard
511,00:16:00,K,13,54.661,0.15625,b,standard,standard
512,00:16:00,L,13,28.769000000000002,,a,target_added,H20
513,00:16:00,M,13,11.508,,a,no_target,H20
514,00:16:00,N,13,48.907,,a,no_gRNA,H20
515,00:16:00,J,15,74.79899999999999,0.078125,a,standard,standard
516,00:16:00,K,15,51.784,0.078125,b,standard,standard
517,00:16:00,L,15,40.275999999999996,,b,target_added,H20
518,00:16:00,M,15,14.384,,b,no_target,H20
519,00:16:00,N,15,28.769000000000002,,b,no_gRNA,H20
520,00:16:00,J,17,60.413999999999994,0.0390625,a,standard,standard
521,00:16:00,K,17,100.691,0.0390625,b,standard,standard
522,00:16:00,L,17,14.384,,,,
523,00:16:00,M,17,20.137999999999998,,,,
524,00:16:00,N,17,20.137999999999998,,,,
525,00:16:00,J,19,54.661,0.0195312,a,standard,standard
526,00:16:00,K,19,57.538000000000004,0.0195312,b,standard,standard
527,00:16:00,L,19,20.137999999999998,,,,
528,00:16:00,M,19,11.508,,,,
529,00:16:00,N,19,23.015,,,,
530,00:16:00,J,21,37.399,0.0097656,a,standard,standard
531,00:16:00,K,21,48.907,0.0097656,b,standard,standard
532,00:16:00,L,21,23.015,,,,
533,00:16:00,M,21,25.892,,,,
534,00:16:00,N,21,20.137999999999998,,,,
535,00:16:00,J,23,48.907,0,a,standard,standard
536,00:16:00,K,23,48.907,0,b,standard,standard
537,00:16:00,L,23,11.508,,,,
538,00:16:00,M,23,23.015,,,,
539,00:16:00,N,23,28.769000000000002,,,,
540,00:18:00,J,1,9126.564,10,a,standard,standard
541,00:18:00,K,1,7813.328,10,b,standard,standard
542,00:18:00,L,1,77.587,,a,target_added,r5A-GGAGG-phos
543,00:18:00,M,1,17.242,,a,no_target,r5A-GGAGG-phos
544,00:18:00,N,1,31.61,,a,no_gRNA,r5A-GGAGG-phos
545,00:18:00,J,3,2425.321,5,a,standard,standard
546,00:18:00,K,3,2560.381,5,b,standard,standard
547,00:18:00,L,3,45.978,,b,target_added,r5A-GGAGG-phos
548,00:18:00,M,3,22.989,,b,no_target,r5A-GGAGG-phos
549,00:18:00,N,3,37.357,,b,no_gRNA,r5A-GGAGG-phos
550,00:18:00,J,5,1028.75,2.5,a,standard,standard
551,00:18:00,K,5,1152.315,2.5,b,standard,standard
552,00:18:00,L,5,1048.865,,a,target_added,r5A-AAAGG-ddC
553,00:18:00,M,5,43.104,,a,no_target,r5A-AAAGG-ddC
554,00:18:00,N,5,34.483000000000004,,a,no_gRNA,r5A-AAAGG-ddC
555,00:18:00,J,7,385.06300000000005,1.25,a,standard,standard
556,00:18:00,K,7,385.06300000000005,1.25,b,standard,standard
557,00:18:00,L,7,896.564,,b,target_added,r5A-AAAGG-ddC
558,00:18:00,M,7,22.989,,b,no_target,r5A-AAAGG-ddC
559,00:18:00,N,7,8.621,,b,no_gRNA,r5A-AAAGG-ddC
560,00:18:00,J,9,140.80700000000002,0.625,a,standard,standard
561,00:18:00,K,9,146.554,0.625,b,standard,standard
562,00:18:00,L,9,5594.906,,a,target_added,r17A-r3C
563,00:18:00,M,9,522.996,,a,no_target,r17A-r3C
564,00:18:00,N,9,870.702,,a,no_gRNA,r17A-r3C
565,00:18:00,J,11,120.691,0.3125,a,standard,standard
566,00:18:00,K,11,103.45,0.3125,b,standard,standard
567,00:18:00,L,11,5569.043000000001,,b,target_added,r17A-r3C
568,00:18:00,M,11,500.00699999999995,,b,no_target,r17A-r3C
569,00:18:00,N,11,1413.8129999999999,,b,no_gRNA,r17A-r3C
570,00:18:00,J,13,63.218999999999994,0.15625,a,standard,standard
571,00:18:00,K,13,68.96600000000001,0.15625,b,standard,standard
572,00:18:00,L,13,31.61,,a,target_added,H20
573,00:18:00,M,13,20.115,,a,no_target,H20
574,00:18:00,N,13,25.862,,a,no_gRNA,H20
575,00:18:00,J,15,57.472,0.078125,a,standard,standard
576,00:18:00,K,15,97.70299999999999,0.078125,b,standard,standard
577,00:18:00,L,15,48.851000000000006,,b,target_added,H20
578,00:18:00,M,15,40.23,,b,no_target,H20
579,00:18:00,N,15,25.862,,b,no_gRNA,H20
580,00:18:00,J,17,54.598,0.0390625,a,standard,standard
581,00:18:00,K,17,97.70299999999999,0.0390625,b,standard,standard
582,00:18:00,L,17,20.115,,,,
583,00:18:00,M,17,25.862,,,,
584,00:18:00,N,17,20.115,,,,
585,00:18:00,J,19,60.346000000000004,0.0195312,a,standard,standard
586,00:18:00,K,19,60.346000000000004,0.0195312,b,standard,standard
587,00:18:00,L,19,8.621,,,,
588,00:18:00,M,19,11.494000000000002,,,,
589,00:18:00,N,19,28.736,,,,
590,00:18:00,J,21,37.357,0.0097656,a,standard,standard
591,00:18:00,K,21,40.23,0.0097656,b,standard,standard
592,00:18:00,L,21,34.483000000000004,,,,
593,00:18:00,M,21,11.494000000000002,,,,
594,00:18:00,N,21,37.357,,,,
595,00:18:00,J,23,60.346000000000004,0,a,standard,standard
596,00:18:00,K,23,57.472,0,b,standard,standard
597,00:18:00,L,23,22.989,,,,
598,00:18:00,M,23,20.115,,,,
599,00:18:00,N,23,31.61,,,,
600,00:20:00,J,1,8899.489,10,a,standard,standard
601,00:20:00,K,1,7624.45,10,b,standard,standard
602,00:20:00,L,1,25.787,,a,target_added,r5A-GGAGG-phos
603,00:20:00,M,1,28.653000000000002,,a,no_target,r5A-GGAGG-phos
604,00:20:00,N,1,22.921999999999997,,a,no_gRNA,r5A-GGAGG-phos
605,00:20:00,J,3,2395.355,5,a,standard,standard
606,00:20:00,K,3,2610.25,5,b,standard,standard
607,00:20:00,L,3,57.305,,b,target_added,r5A-GGAGG-phos
608,00:20:00,M,3,17.192,,b,no_target,r5A-GGAGG-phos
609,00:20:00,N,3,14.325999999999999,,b,no_gRNA,r5A-GGAGG-phos
610,00:20:00,J,5,982.783,2.5,a,standard,standard
611,00:20:00,K,5,1060.145,2.5,b,standard,standard
612,00:20:00,L,5,1123.181,,a,target_added,r5A-AAAGG-ddC
613,00:20:00,M,5,31.518,,a,no_target,r5A-AAAGG-ddC
614,00:20:00,N,5,40.114000000000004,,a,no_gRNA,r5A-AAAGG-ddC
615,00:20:00,J,7,369.61800000000005,1.25,a,standard,standard
616,00:20:00,K,7,372.483,1.25,b,standard,standard
617,00:20:00,L,7,959.8610000000001,,b,target_added,r5A-AAAGG-ddC
618,00:20:00,M,7,25.787,,b,no_target,r5A-AAAGG-ddC
619,00:20:00,N,7,17.192,,b,no_gRNA,r5A-AAAGG-ddC
620,00:20:00,J,9,214.894,0.625,a,standard,standard
621,00:20:00,K,9,166.185,0.625,b,standard,standard
622,00:20:00,L,9,5670.344,,a,target_added,r17A-r3C
623,00:20:00,M,9,624.626,,a,no_target,r17A-r3C
624,00:20:00,N,9,982.783,,a,no_gRNA,r17A-r3C
625,00:20:00,J,11,128.937,0.3125,a,standard,standard
626,00:20:00,K,11,108.88,0.3125,b,standard,standard
627,00:20:00,L,11,5673.209,,b,target_added,r17A-r3C
628,00:20:00,M,11,455.57599999999996,,b,no_target,r17A-r3C
629,00:20:00,N,11,1449.82,,b,no_gRNA,r17A-r3C
630,00:20:00,J,13,60.17,0.15625,a,standard,standard
631,00:20:00,K,13,111.745,0.15625,b,standard,standard
632,00:20:00,L,13,51.575,,a,target_added,H20
633,00:20:00,M,13,45.843999999999994,,a,no_target,H20
634,00:20:00,N,13,20.057000000000002,,a,no_gRNA,H20
635,00:20:00,J,15,68.766,0.078125,a,standard,standard
636,00:20:00,K,15,111.745,0.078125,b,standard,standard
637,00:20:00,L,15,22.921999999999997,,b,target_added,H20
638,00:20:00,M,15,34.383,,b,no_target,H20
639,00:20:00,N,15,25.787,,b,no_gRNA,H20
640,00:20:00,J,17,57.305,0.0390625,a,standard,standard
641,00:20:00,K,17,108.88,0.0390625,b,standard,standard
642,00:20:00,L,17,11.460999999999999,,,,
643,00:20:00,M,17,22.921999999999997,,,,
644,00:20:00,N,17,17.192,,,,
645,00:20:00,J,19,48.708999999999996,0.0195312,a,standard,standard
646,00:20:00,K,19,48.708999999999996,0.0195312,b,standard,standard
647,00:20:00,L,19,17.192,,,,
648,00:20:00,M,19,11.460999999999999,,,,
649,00:20:00,N,19,22.921999999999997,,,,
650,00:20:00,J,21,37.248000000000005,0.0097656,a,standard,standard
651,00:20:00,K,21,54.44,0.0097656,b,standard,standard
652,00:20:00,L,21,20.057000000000002,,,,
653,00:20:00,M,21,14.325999999999999,,,,
654,00:20:00,N,21,14.325999999999999,,,,
655,00:20:00,J,23,68.766,0,a,standard,standard
656,00:20:00,K,23,45.843999999999994,0,b,standard,standard
657,00:20:00,L,23,28.653000000000002,,,,
658,00:20:00,M,23,34.383,,,,
659,00:20:00,N,23,17.192,,,,
660,00:22:00,J,1,8992.396999999999,10,a,standard,standard
661,00:22:00,K,1,7588.678000000001,10,b,standard,standard
662,00:22:00,L,1,42.971000000000004,,a,target_added,r5A-GGAGG-phos
663,00:22:00,M,1,22.918000000000003,,a,no_target,r5A-GGAGG-phos
664,00:22:00,N,1,14.324000000000002,,a,no_gRNA,r5A-GGAGG-phos
665,00:22:00,J,3,2572.53,5,a,standard,standard
666,00:22:00,K,3,2735.82,5,b,standard,standard
667,00:22:00,L,3,57.295,,b,target_added,r5A-GGAGG-phos
668,00:22:00,M,3,28.647,,b,no_target,r5A-GGAGG-phos
669,00:22:00,N,3,28.647,,b,no_gRNA,r5A-GGAGG-phos
670,00:22:00,J,5,1054.222,2.5,a,standard,standard
671,00:22:00,K,5,1208.917,2.5,b,standard,standard
672,00:22:00,L,5,1223.241,,a,target_added,r5A-AAAGG-ddC
673,00:22:00,M,5,57.295,,a,no_target,r5A-AAAGG-ddC
674,00:22:00,N,5,28.647,,a,no_gRNA,r5A-AAAGG-ddC
675,00:22:00,J,7,403.92699999999996,1.25,a,standard,standard
676,00:22:00,K,7,363.82099999999997,1.25,b,standard,standard
677,00:22:00,L,7,1137.299,,b,target_added,r5A-AAAGG-ddC
678,00:22:00,M,7,11.459000000000001,,b,no_target,r5A-AAAGG-ddC
679,00:22:00,N,7,17.188,,b,no_gRNA,r5A-AAAGG-ddC
680,00:22:00,J,9,177.613,0.625,a,standard,standard
681,00:22:00,K,9,177.613,0.625,b,standard,standard
682,00:22:00,L,9,5758.113,,a,target_added,r17A-r3C
683,00:22:00,M,9,630.241,,a,no_target,r17A-r3C
684,00:22:00,N,9,919.579,,a,no_gRNA,r17A-r3C
685,00:22:00,J,11,105.995,0.3125,a,standard,standard
686,00:22:00,K,11,105.995,0.3125,b,standard,standard
687,00:22:00,L,11,5377.104,,b,target_added,r17A-r3C
688,00:22:00,M,11,541.435,,b,no_target,r17A-r3C
689,00:22:00,N,11,1489.661,,b,no_gRNA,r17A-r3C
690,00:22:00,J,13,77.348,0.15625,a,standard,standard
691,00:22:00,K,13,57.295,0.15625,b,standard,standard
692,00:22:00,L,13,17.188,,a,target_added,H20
693,00:22:00,M,13,34.376999999999995,,a,no_target,H20
694,00:22:00,N,13,28.647,,a,no_gRNA,H20
695,00:22:00,J,15,88.807,0.078125,a,standard,standard
696,00:22:00,K,15,94.536,0.078125,b,standard,standard
697,00:22:00,L,15,37.242,,b,target_added,H20
698,00:22:00,M,15,31.511999999999997,,b,no_target,H20
699,00:22:00,N,15,14.324000000000002,,b,no_gRNA,H20
700,00:22:00,J,17,80.21300000000001,0.0390625,a,standard,standard
701,00:22:00,K,17,137.507,0.0390625,b,standard,standard
702,00:22:00,L,17,11.459000000000001,,,,
703,00:22:00,M,17,25.783,,,,
704,00:22:00,N,17,11.459000000000001,,,,
705,00:22:00,J,19,45.836000000000006,0.0195312,a,standard,standard
706,00:22:00,K,19,54.43,0.0195312,b,standard,standard
707,00:22:00,L,19,14.324000000000002,,,,
708,00:22:00,M,19,37.242,,,,
709,00:22:00,N,19,34.376999999999995,,,,
710,00:22:00,J,21,51.565,0.0097656,a,standard,standard
711,00:22:00,K,21,60.159,0.0097656,b,standard,standard
712,00:22:00,L,21,22.918000000000003,,,,
713,00:22:00,M,21,20.053,,,,
714,00:22:00,N,21,17.188,,,,
715,00:22:00,J,23,60.159,0,a,standard,standard
716,00:22:00,K,23,28.647,0,b,standard,standard
717,00:22:00,L,23,25.783,,,,
718,00:22:00,M,23,22.918000000000003,,,,
719,00:22:00,N,23,20.053,,,,
720,00:24:00,J,1,8855.447,10,a,standard,standard
721,00:24:00,K,1,7709.008000000001,10,b,standard,standard
722,00:24:00,L,1,77.579,,a,target_added,r5A-GGAGG-phos
723,00:24:00,M,1,31.605999999999998,,a,no_target,r5A-GGAGG-phos
724,00:24:00,N,1,20.113,,a,no_gRNA,r5A-GGAGG-phos
725,00:24:00,J,3,2534.232,5,a,standard,standard
726,00:24:00,K,3,2600.3179999999998,5,b,standard,standard
727,00:24:00,L,3,66.085,,b,target_added,r5A-GGAGG-phos
728,00:24:00,M,3,17.24,,b,no_target,r5A-GGAGG-phos
729,00:24:00,N,3,17.24,,b,no_gRNA,r5A-GGAGG-phos
730,00:24:00,J,5,1180.9180000000001,2.5,a,standard,standard
731,00:24:00,K,5,1198.157,2.5,b,standard,standard
732,00:24:00,L,5,1140.692,,a,target_added,r5A-AAAGG-ddC
733,00:24:00,M,5,8.62,,a,no_target,r5A-AAAGG-ddC
734,00:24:00,N,5,31.605999999999998,,a,no_gRNA,r5A-AAAGG-ddC
735,00:24:00,J,7,416.626,1.25,a,standard,standard
736,00:24:00,K,7,439.61199999999997,1.25,b,standard,standard
737,00:24:00,L,7,1028.634,,b,target_added,r5A-AAAGG-ddC
738,00:24:00,M,7,20.113,,b,no_target,r5A-AAAGG-ddC
739,00:24:00,N,7,14.366,,b,no_gRNA,r5A-AAAGG-ddC
740,00:24:00,J,9,178.143,0.625,a,standard,standard
741,00:24:00,K,9,209.74900000000002,0.625,b,standard,standard
742,00:24:00,L,9,5643.12,,a,target_added,r17A-r3C
743,00:24:00,M,9,568.909,,a,no_target,r17A-r3C
744,00:24:00,N,9,1031.507,,a,no_gRNA,r17A-r3C
745,00:24:00,J,11,100.565,0.3125,a,standard,standard
746,00:24:00,K,11,123.551,0.3125,b,standard,standard
747,00:24:00,L,11,5525.316,,b,target_added,r17A-r3C
748,00:24:00,M,11,511.444,,b,no_target,r17A-r3C
749,00:24:00,N,11,1359.0610000000001,,b,no_gRNA,r17A-r3C
750,00:24:00,J,13,60.339,0.15625,a,standard,standard
751,00:24:00,K,13,68.959,0.15625,b,standard,standard
752,00:24:00,L,13,17.24,,a,target_added,H20
753,00:24:00,M,13,25.86,,a,no_target,H20
754,00:24:00,N,13,8.62,,a,no_gRNA,H20
755,00:24:00,J,15,63.211999999999996,0.078125,a,standard,standard
756,00:24:00,K,15,97.691,0.078125,b,standard,standard
757,00:24:00,L,15,20.113,,b,target_added,H20
758,00:24:00,M,15,8.62,,b,no_target,H20
759,00:24:00,N,15,20.113,,b,no_gRNA,H20
760,00:24:00,J,17,106.311,0.0390625,a,standard,standard
761,00:24:00,K,17,117.804,0.0390625,b,standard,standard
762,00:24:00,L,17,8.62,,,,
763,00:24:00,M,17,8.62,,,,
764,00:24:00,N,17,11.493,,,,
765,00:24:00,J,19,48.846000000000004,0.0195312,a,standard,standard
766,00:24:00,K,19,63.211999999999996,0.0195312,b,standard,standard
767,00:24:00,L,19,14.366,,,,
768,00:24:00,M,19,25.86,,,,
769,00:24:00,N,19,25.86,,,,
770,00:24:00,J,21,45.972,0.0097656,a,standard,standard
771,00:24:00,K,21,48.846000000000004,0.0097656,b,standard,standard
772,00:24:00,L,21,20.113,,,,
773,00:24:00,M,21,34.479,,,,
774,00:24:00,N,21,20.113,,,,
775,00:24:00,J,23,48.846000000000004,0,a,standard,standard
776,00:24:00,K,23,37.353,0,b,standard,standard
777,00:24:00,L,23,17.24,,,,
778,00:24:00,M,23,28.733,,,,
779,00:24:00,N,23,11.493,,,,
780,00:26:00,J,1,8623.561,10,a,standard,standard
781,00:26:00,K,1,7825.508000000001,10,b,standard,standard
782,00:26:00,L,1,34.448,,a,target_added,r5A-GGAGG-phos
783,00:26:00,M,1,17.224,,a,no_target,r5A-GGAGG-phos
784,00:26:00,N,1,17.224,,a,no_gRNA,r5A-GGAGG-phos
785,00:26:00,J,3,2684.098,5,a,standard,standard
786,00:26:00,K,3,2833.3740000000003,5,b,standard,standard
787,00:26:00,L,3,48.802,,b,target_added,r5A-GGAGG-phos
788,00:26:00,M,3,11.482999999999999,,b,no_target,r5A-GGAGG-phos
789,00:26:00,N,3,17.224,,b,no_gRNA,r5A-GGAGG-phos
790,00:26:00,J,5,1237.269,2.5,a,standard,standard
791,00:26:00,K,5,1211.432,2.5,b,standard,standard
792,00:26:00,L,5,1133.924,,a,target_added,r5A-AAAGG-ddC
793,00:26:00,M,5,37.319,,a,no_target,r5A-AAAGG-ddC
794,00:26:00,N,5,28.706999999999997,,a,no_gRNA,r5A-AAAGG-ddC
795,00:26:00,J,7,390.414,1.25,a,standard,standard
796,00:26:00,K,7,424.86300000000006,1.25,b,standard,standard
797,00:26:00,L,7,1067.8980000000001,,b,target_added,r5A-AAAGG-ddC
798,00:26:00,M,7,37.319,,b,no_target,r5A-AAAGG-ddC
799,00:26:00,N,7,11.482999999999999,,b,no_gRNA,r5A-AAAGG-ddC
800,00:26:00,J,9,212.43099999999998,0.625,a,standard,standard
801,00:26:00,K,9,192.33599999999998,0.625,b,standard,standard
802,00:26:00,L,9,5411.255,,a,target_added,r17A-r3C
803,00:26:00,M,9,691.837,,a,no_target,r17A-r3C
804,00:26:00,N,9,1053.5439999999999,,a,no_gRNA,r17A-r3C
805,00:26:00,J,11,129.181,0.3125,a,standard,standard
806,00:26:00,K,11,149.276,0.3125,b,standard,standard
807,00:26:00,L,11,5655.265,,b,target_added,r17A-r3C
808,00:26:00,M,11,594.2330000000001,,b,no_target,r17A-r3C
809,00:26:00,N,11,1524.338,,b,no_gRNA,r17A-r3C
810,00:26:00,J,13,63.155,0.15625,a,standard,standard
811,00:26:00,K,13,111.95700000000001,0.15625,b,standard,standard
812,00:26:00,L,13,43.06,,a,target_added,H20
813,00:26:00,M,13,14.353,,a,no_target,H20
814,00:26:00,N,13,5.7410000000000005,,a,no_gRNA,H20
815,00:26:00,J,15,114.82799999999999,0.078125,a,standard,standard
816,00:26:00,K,15,109.086,0.078125,b,standard,standard
817,00:26:00,L,15,20.095,,b,target_added,H20
818,00:26:00,M,15,8.612,,b,no_target,H20
819,00:26:00,N,15,11.482999999999999,,b,no_gRNA,H20
820,00:26:00,J,17,77.509,0.0390625,a,standard,standard
821,00:26:00,K,17,114.82799999999999,0.0390625,b,standard,standard
822,00:26:00,L,17,20.095,,,,
823,00:26:00,M,17,17.224,,,,
824,00:26:00,N,17,14.353,,,,
825,00:26:00,J,19,48.802,0.0195312,a,standard,standard
826,00:26:00,K,19,25.836,0.0195312,b,standard,standard
827,00:26:00,L,19,14.353,,,,
828,00:26:00,M,19,28.706999999999997,,,,
829,00:26:00,N,19,11.482999999999999,,,,
830,00:26:00,J,21,51.672,0.0097656,a,standard,standard
831,00:26:00,K,21,40.19,0.0097656,b,standard,standard
832,00:26:00,L,21,8.612,,,,
833,00:26:00,M,21,20.095,,,,
834,00:26:00,N,21,34.448,,,,
835,00:26:00,J,23,45.931000000000004,0,a,standard,standard
836,00:26:00,K,23,48.802,0,b,standard,standard
837,00:26:00,L,23,25.836,,,,
838,00:26:00,M,23,14.353,,,,
839,00:26:00,N,23,11.482999999999999,,,,
840,00:28:00,J,1,8914.85,10,a,standard,standard
841,00:28:00,K,1,7695.528,10,b,standard,standard
842,00:28:00,L,1,46.012,,a,target_added,r5A-GGAGG-phos
843,00:28:00,M,1,11.503,,a,no_target,r5A-GGAGG-phos
844,00:28:00,N,1,20.13,,a,no_gRNA,r5A-GGAGG-phos
845,00:28:00,J,3,2726.218,5,a,standard,standard
846,00:28:00,K,3,2760.728,5,b,standard,standard
847,00:28:00,L,3,51.763999999999996,,b,target_added,r5A-GGAGG-phos
848,00:28:00,M,3,14.379000000000001,,b,no_target,r5A-GGAGG-phos
849,00:28:00,N,3,17.255,,b,no_gRNA,r5A-GGAGG-phos
850,00:28:00,J,5,1173.309,2.5,a,standard,standard
851,00:28:00,K,5,1133.049,2.5,b,standard,standard
852,00:28:00,L,5,1095.664,,a,target_added,r5A-AAAGG-ddC
853,00:28:00,M,5,14.379000000000001,,a,no_target,r5A-AAAGG-ddC
854,00:28:00,N,5,34.509,,a,no_gRNA,r5A-AAAGG-ddC
855,00:28:00,J,7,437.115,1.25,a,standard,standard
856,00:28:00,K,7,491.755,1.25,b,standard,standard
857,00:28:00,L,7,1058.279,,b,target_added,r5A-AAAGG-ddC
858,00:28:00,M,7,28.758000000000003,,b,no_target,r5A-AAAGG-ddC
859,00:28:00,N,7,23.006,,b,no_gRNA,r5A-AAAGG-ddC
860,00:28:00,J,9,178.297,0.625,a,standard,standard
861,00:28:00,K,9,158.167,0.625,b,standard,standard
862,00:28:00,L,9,5676.746,,a,target_added,r17A-r3C
863,00:28:00,M,9,632.6669999999999,,a,no_target,r17A-r3C
864,00:28:00,N,9,1058.279,,a,no_gRNA,r17A-r3C
865,00:28:00,J,11,103.527,0.3125,a,standard,standard
866,00:28:00,K,11,184.048,0.3125,b,standard,standard
867,00:28:00,L,11,5544.460999999999,,b,target_added,r17A-r3C
868,00:28:00,M,11,526.264,,b,no_target,r17A-r3C
869,00:28:00,N,11,1486.767,,b,no_gRNA,r17A-r3C
870,00:28:00,J,13,117.906,0.15625,a,standard,standard
871,00:28:00,K,13,100.652,0.15625,b,standard,standard
872,00:28:00,L,13,28.758000000000003,,a,target_added,H20
873,00:28:00,M,13,25.881999999999998,,a,no_target,H20
874,00:28:00,N,13,17.255,,a,no_gRNA,H20
875,00:28:00,J,15,66.142,0.078125,a,standard,standard
876,00:28:00,K,15,103.527,0.078125,b,standard,standard
877,00:28:00,L,15,25.881999999999998,,b,target_added,H20
878,00:28:00,M,15,14.379000000000001,,b,no_target,H20
879,00:28:00,N,15,46.012,,b,no_gRNA,H20
880,00:28:00,J,17,74.77,0.0390625,a,standard,standard
881,00:28:00,K,17,117.906,0.0390625,b,standard,standard
882,00:28:00,L,17,17.255,,,,
883,00:28:00,M,17,14.379000000000001,,,,
884,00:28:00,N,17,25.881999999999998,,,,
885,00:28:00,J,19,57.515,0.0195312,a,standard,standard
886,00:28:00,K,19,34.509,0.0195312,b,standard,standard
887,00:28:00,L,19,11.503,,,,
888,00:28:00,M,19,28.758000000000003,,,,
889,00:28:00,N,19,40.260999999999996,,,,
890,00:28:00,J,21,57.515,0.0097656,a,standard,standard
891,00:28:00,K,21,31.633000000000003,0.0097656,b,standard,standard
892,00:28:00,L,21,28.758000000000003,,,,
893,00:28:00,M,21,11.503,,,,
894,00:28:00,N,21,14.379000000000001,,,,
895,00:28:00,J,23,60.391000000000005,0,a,standard,standard
896,00:28:00,K,23,54.638999999999996,0,b,standard,standard
897,00:28:00,L,23,14.379000000000001,,,,
898,00:28:00,M,23,28.758000000000003,,,,
899,00:28:00,N,23,8.627,,,,
900,00:30:00,J,1,8614.909,10,a,standard,standard
901,00:30:00,K,1,7555.981,10,b,standard,standard
902,00:30:00,L,1,66.00399999999999,,a,target_added,r5A-GGAGG-phos
903,00:30:00,M,1,5.739,,a,no_target,r5A-GGAGG-phos
904,00:30:00,N,1,20.088,,a,no_gRNA,r5A-GGAGG-phos
905,00:30:00,J,3,2711.888,5,a,standard,standard
906,00:30:00,K,3,2622.927,5,b,standard,standard
907,00:30:00,L,3,51.655,,b,target_added,r5A-GGAGG-phos
908,00:30:00,M,3,14.349,,b,no_target,r5A-GGAGG-phos
909,00:30:00,N,3,20.088,,b,no_gRNA,r5A-GGAGG-phos
910,00:30:00,J,5,1159.368,2.5,a,standard,standard
911,00:30:00,K,5,1268.4180000000001,2.5,b,standard,standard
912,00:30:00,L,5,1170.847,,a,target_added,r5A-AAAGG-ddC
913,00:30:00,M,5,20.088,,a,no_target,r5A-AAAGG-ddC
914,00:30:00,N,5,22.958000000000002,,a,no_gRNA,r5A-AAAGG-ddC
915,00:30:00,J,7,396.022,1.25,a,standard,standard
