,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reporter,gRNA,target_DNA,target_DNA_input_concentration,target_DNA_input_molecules,hours,minutes,seconds,kit
180,00:40:00,A,17,2.034,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,00,40,00,DETECTR
181,00:40:00,C,17,2.413,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,00,40,00,DETECTR
182,00:40:00,E,17,1.888,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,00,40,00,DETECTR
183,00:40:00,A,19,1.986,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,00,40,00,DETECTR
184,00:40:00,C,19,2.236,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,00,40,00,DETECTR
185,00:40:00,E,19,2.009,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,00,40,00,DETECTR
186,00:40:00,A,21,2.363,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,00,40,00,DETECTR
187,00:40:00,C,21,2.293,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,00,40,00,DETECTR
188,00:40:00,E,21,2.03,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,00,40,00,DETECTR
189,00:40:00,A,23,2.135,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,00,40,00,DETECTR
190,00:40:00,C,23,2.299,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,00,40,00,DETECTR
191,00:40:00,E,23,2.029,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,00,40,00,DETECTR
192,00:40:00,A,24,2.174,a,DETECTR_background,,DNA-FAM-TTATT,,,,,00,40,00,DETECTR
193,00:40:00,C,24,2.379,b,DETECTR_background,,DNA-FAM-TTATT,,,,,00,40,00,DETECTR
194,00:40:00,E,24,2.393,c,DETECTR_background,,DNA-FAM-TTATT,,,,,00,40,00,DETECTR
195,00:50:00,A,1,2.321,a,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,00,50,00,DETECTR
196,00:50:00,C,1,2.239,b,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,00,50,00,DETECTR
197,00:50:00,E,1,2.133,c,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,00,50,00,DETECTR
198,00:50:00,A,3,164.65,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,00,50,00,DETECTR
199,00:50:00,C,3,181.119,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,00,50,00,DETECTR
200,00:50:00,E,3,160.931,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,00,50,00,DETECTR
201,00:50:00,A,5,166.74,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,00,50,00,DETECTR
202,00:50:00,C,5,168.474,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,00,50,00,DETECTR
203,00:50:00,E,5,155.774,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,00,50,00,DETECTR
204,00:50:00,A,7,160.308,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,00,50,00,DETECTR
205,00:50:00,C,7,163.979,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,00,50,00,DETECTR
206,00:50:00,E,7,147.236,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,00,50,00,DETECTR
207,00:50:00,A,9,163.137,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4nM,2.4E9,00,50,00,DETECTR
208,00:50:00,C,9,173.09,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4nM,2.4E9,00,50,00,DETECTR
209,00:50:00,E,9,148.929,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4nM,2.4E9,00,50,00,DETECTR
210,00:50:00,A,11,33.13,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400pM,2.4E8,00,50,00,DETECTR
211,00:50:00,C,11,34.374,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400pM,2.4E8,00,50,00,DETECTR
212,00:50:00,E,11,30.943,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400pM,2.4E8,00,50,00,DETECTR
213,00:50:00,A,13,2.44,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40pM,2.4E7,00,50,00,DETECTR
214,00:50:00,C,13,2.528,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40pM,2.4E7,00,50,00,DETECTR
215,00:50:00,E,13,2.214,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40pM,2.4E7,00,50,00,DETECTR
216,00:50:00,A,15,2.217,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4pM,2.4E6,00,50,00,DETECTR
217,00:50:00,C,15,2.272,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4pM,2.4E6,00,50,00,DETECTR
218,00:50:00,E,15,2.021,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4pM,2.4E6,00,50,00,DETECTR
219,00:50:00,A,17,2.278,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,00,50,00,DETECTR
220,00:50:00,C,17,2.284,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,00,50,00,DETECTR
221,00:50:00,E,17,2.12,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,00,50,00,DETECTR
222,00:50:00,A,19,2.085,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,00,50,00,DETECTR
223,00:50:00,C,19,2.25,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,00,50,00,DETECTR
224,00:50:00,E,19,2.172,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,00,50,00,DETECTR
225,00:50:00,A,21,2.262,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,00,50,00,DETECTR
226,00:50:00,C,21,2.16,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,00,50,00,DETECTR
227,00:50:00,E,21,2.055,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,00,50,00,DETECTR
228,00:50:00,A,23,2.066,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,00,50,00,DETECTR
229,00:50:00,C,23,2.1,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,00,50,00,DETECTR
230,00:50:00,E,23,1.89,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,00,50,00,DETECTR
231,00:50:00,A,24,2.119,a,DETECTR_background,,DNA-FAM-TTATT,,,,,00,50,00,DETECTR
232,00:50:00,C,24,2.583,b,DETECTR_background,,DNA-FAM-TTATT,,,,,00,50,00,DETECTR
233,00:50:00,E,24,2.479,c,DETECTR_background,,DNA-FAM-TTATT,,,,,00,50,00,DETECTR
234,01:00:00,A,1,2.149,a,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,01,00,00,DETECTR
235,01:00:00,C,1,2.129,b,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,01,00,00,DETECTR
236,01:00:00,E,1,2.243,c,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,01,00,00,DETECTR
237,01:00:00,A,3,162.83,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,01,00,00,DETECTR
238,01:00:00,C,3,179.424,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,01,00,00,DETECTR
239,01:00:00,E,3,159.611,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,01,00,00,DETECTR
240,01:00:00,A,5,167.348,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,01,00,00,DETECTR
241,01:00:00,C,5,169.3,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,01,00,00,DETECTR
242,01:00:00,E,5,155.34,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,01,00,00,DETECTR
243,01:00:00,A,7,159.265,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,01,00,00,DETECTR
244,01:00:00,C,7,162.909,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,01,00,00,DETECTR
245,01:00:00,E,7,148.023,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,01,00,00,DETECTR
246,01:00:00,A,9,164.158,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4nM,2.4E9,01,00,00,DETECTR
247,01:00:00,C,9,172.474,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4nM,2.4E9,01,00,00,DETECTR
248,01:00:00,E,9,151.51,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4nM,2.4E9,01,00,00,DETECTR
249,01:00:00,A,11,38.245,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400pM,2.4E8,01,00,00,DETECTR
250,01:00:00,C,11,40.833,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400pM,2.4E8,01,00,00,DETECTR
251,01:00:00,E,11,36.926,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400pM,2.4E8,01,00,00,DETECTR
252,01:00:00,A,13,2.506,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40pM,2.4E7,01,00,00,DETECTR
253,01:00:00,C,13,2.647,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40pM,2.4E7,01,00,00,DETECTR
254,01:00:00,E,13,2.266,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40pM,2.4E7,01,00,00,DETECTR
255,01:00:00,A,15,2.175,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4pM,2.4E6,01,00,00,DETECTR
256,01:00:00,C,15,2.189,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4pM,2.4E6,01,00,00,DETECTR
257,01:00:00,E,15,2.127,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4pM,2.4E6,01,00,00,DETECTR
258,01:00:00,A,17,2.183,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,01,00,00,DETECTR
259,01:00:00,C,17,2.204,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,01,00,00,DETECTR
260,01:00:00,E,17,1.84,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,01,00,00,DETECTR
261,01:00:00,A,19,2.194,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,01,00,00,DETECTR
262,01:00:00,C,19,2.167,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,01,00,00,DETECTR
263,01:00:00,E,19,1.973,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,01,00,00,DETECTR
264,01:00:00,A,21,2.027,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,01,00,00,DETECTR
265,01:00:00,C,21,2.126,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,01,00,00,DETECTR
266,01:00:00,E,21,2.008,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,01,00,00,DETECTR
267,01:00:00,A,23,2.157,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,01,00,00,DETECTR
268,01:00:00,C,23,2.202,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,01,00,00,DETECTR
269,01:00:00,E,23,1.98,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,01,00,00,DETECTR
270,01:00:00,A,24,1.972,a,DETECTR_background,,DNA-FAM-TTATT,,,,,01,00,00,DETECTR
271,01:00:00,C,24,2.447,b,DETECTR_background,,DNA-FAM-TTATT,,,,,01,00,00,DETECTR
272,01:00:00,E,24,2.389,c,DETECTR_background,,DNA-FAM-TTATT,,,,,01,00,00,DETECTR
273,01:10:00,A,1,2.041,a,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,01,10,00,DETECTR
274,01:10:00,C,1,2.353,b,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,01,10,00,DETECTR
275,01:10:00,E,1,2.44,c,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,01,10,00,DETECTR
276,01:10:00,A,3,163.833,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,01,10,00,DETECTR
277,01:10:00,C,3,177.883,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,01,10,00,DETECTR
278,01:10:00,E,3,158.157,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,01,10,00,DETECTR
279,01:10:00,A,5,166.276,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,01,10,00,DETECTR
280,01:10:00,C,5,166.033,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,01,10,00,DETECTR
281,01:10:00,E,5,153.57,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,01,10,00,DETECTR
282,01:10:00,A,7,159.754,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,01,10,00,DETECTR
283,01:10:00,C,7,161.099,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,01,10,00,DETECTR
284,01:10:00,E,7,149.074,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,01,10,00,DETECTR
285,01:10:00,A,9,163.971,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4nM,2.4E9,01,10,00,DETECTR
286,01:10:00,C,9,173.967,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4nM,2.4E9,01,10,00,DETECTR
287,01:10:00,E,9,150.069,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4nM,2.4E9,01,10,00,DETECTR
288,01:10:00,A,11,44.318,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400pM,2.4E8,01,10,00,DETECTR
289,01:10:00,C,11,45.302,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400pM,2.4E8,01,10,00,DETECTR
290,01:10:00,E,11,41.505,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400pM,2.4E8,01,10,00,DETECTR
291,01:10:00,A,13,2.541,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40pM,2.4E7,01,10,00,DETECTR
292,01:10:00,C,13,2.653,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40pM,2.4E7,01,10,00,DETECTR
293,01:10:00,E,13,2.446,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40pM,2.4E7,01,10,00,DETECTR
294,01:10:00,A,15,2.362,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4pM,2.4E6,01,10,00,DETECTR
295,01:10:00,C,15,2.122,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4pM,2.4E6,01,10,00,DETECTR
296,01:10:00,E,15,2.258,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4pM,2.4E6,01,10,00,DETECTR
297,01:10:00,A,17,2.042,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,01,10,00,DETECTR
298,01:10:00,C,17,2.14,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,01,10,00,DETECTR
299,01:10:00,E,17,2.019,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,01,10,00,DETECTR
300,01:10:00,A,19,1.967,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,01,10,00,DETECTR
301,01:10:00,C,19,2.189,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,01,10,00,DETECTR
302,01:10:00,E,19,1.972,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,01,10,00,DETECTR
303,01:10:00,A,21,2.146,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,01,10,00,DETECTR
304,01:10:00,C,21,2.537,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,01,10,00,DETECTR
305,01:10:00,E,21,1.822,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,01,10,00,DETECTR
306,01:10:00,A,23,1.99,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,01,10,00,DETECTR
307,01:10:00,C,23,2.152,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,01,10,00,DETECTR
308,01:10:00,E,23,1.744,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,01,10,00,DETECTR
309,01:10:00,A,24,2.151,a,DETECTR_background,,DNA-FAM-TTATT,,,,,01,10,00,DETECTR
310,01:10:00,C,24,2.469,b,DETECTR_background,,DNA-FAM-TTATT,,,,,01,10,00,DETECTR
311,01:10:00,E,24,2.474,c,DETECTR_background,,DNA-FAM-TTATT,,,,,01,10,00,DETECTR
312,01:20:00,A,1,1.929,a,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,01,20,00,DETECTR
313,01:20:00,C,1,2.286,b,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,01,20,00,DETECTR
314,01:20:00,E,1,2.118,c,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,01,20,00,DETECTR
315,01:20:00,A,3,163.714,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,01,20,00,DETECTR
316,01:20:00,C,3,176.271,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,01,20,00,DETECTR
317,01:20:00,E,3,156.856,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,01,20,00,DETECTR
318,01:20:00,A,5,166.397,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,01,20,00,DETECTR
319,01:20:00,C,5,166.077,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,01,20,00,DETECTR
320,01:20:00,E,5,153.294,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,01,20,00,DETECTR
321,01:20:00,A,7,157.728,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,01,20,00,DETECTR
322,01:20:00,C,7,158.21,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,01,20,00,DETECTR
323,01:20:00,E,7,144.759,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,01,20,00,DETECTR
324,01:20:00,A,9,163.22,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4nM,2.4E9,01,20,00,DETECTR
325,01:20:00,C,9,171.272,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4nM,2.4E9,01,20,00,DETECTR
326,01:20:00,E,9,149.461,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4nM,2.4E9,01,20,00,DETECTR
327,01:20:00,A,11,48.519,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400pM,2.4E8,01,20,00,DETECTR
328,01:20:00,C,11,49.615,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400pM,2.4E8,01,20,00,DETECTR
329,01:20:00,E,11,43.597,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400pM,2.4E8,01,20,00,DETECTR
330,01:20:00,A,13,2.55,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40pM,2.4E7,01,20,00,DETECTR
331,01:20:00,C,13,2.734,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40pM,2.4E7,01,20,00,DETECTR
332,01:20:00,E,13,2.448,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40pM,2.4E7,01,20,00,DETECTR
333,01:20:00,A,15,2.281,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4pM,2.4E6,01,20,00,DETECTR
334,01:20:00,C,15,2.044,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4pM,2.4E6,01,20,00,DETECTR
335,01:20:00,E,15,2.139,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4pM,2.4E6,01,20,00,DETECTR
336,01:20:00,A,17,2.096,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,01,20,00,DETECTR
337,01:20:00,C,17,2.051,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,01,20,00,DETECTR
338,01:20:00,E,17,2.002,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400fM,2.4E5,01,20,00,DETECTR
339,01:20:00,A,19,2.011,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,01,20,00,DETECTR
340,01:20:00,C,19,2.215,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,01,20,00,DETECTR
341,01:20:00,E,19,1.92,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40fM,2.4E4,01,20,00,DETECTR
342,01:20:00,A,21,2.295,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,01,20,00,DETECTR
343,01:20:00,C,21,2.128,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,01,20,00,DETECTR
344,01:20:00,E,21,1.908,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,0fM,0,01,20,00,DETECTR
345,01:20:00,A,23,1.993,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,01,20,00,DETECTR
346,01:20:00,C,23,2.041,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,01,20,00,DETECTR
347,01:20:00,E,23,1.836,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS6110_A7,400nM,2.4E11,01,20,00,DETECTR
348,01:20:00,A,24,2.252,a,DETECTR_background,,DNA-FAM-TTATT,,,,,01,20,00,DETECTR
349,01:20:00,C,24,2.578,b,DETECTR_background,,DNA-FAM-TTATT,,,,,01,20,00,DETECTR
350,01:20:00,E,24,2.559,c,DETECTR_background,,DNA-FAM-TTATT,,,,,01,20,00,DETECTR
351,01:30:00,A,1,2.155,a,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,01,30,00,DETECTR
352,01:30:00,C,1,2.098,b,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,01,30,00,DETECTR
353,01:30:00,E,1,2.071,c,DETECTR_sample,,DNA-FAM-TTATT,no_gRNA,IS1081_H6,400nM,2.4E11,01,30,00,DETECTR
354,01:30:00,A,3,160.036,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,01,30,00,DETECTR
355,01:30:00,C,3,176.883,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,01,30,00,DETECTR
356,01:30:00,E,3,157.631,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,4uM,2.4E12,01,30,00,DETECTR
357,01:30:00,A,5,165.745,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,01,30,00,DETECTR
358,01:30:00,C,5,163.95,b,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,01,30,00,DETECTR
359,01:30:00,E,5,151.692,c,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,400nM,2.4E11,01,30,00,DETECTR
360,01:30:00,A,7,157.02,a,DETECTR_sample,,DNA-FAM-TTATT,IS1081_H6,IS1081_H6,40nM,2.4E10,01,30,00,DETECTR
