,Unnamed: 0,time,row_384,column_384,rfu_value,replicate,standard_conc,hours,minutes,seconds
2975,2975,06:50:00,E,15,755.557,c,0.078125,06,50,00
2976,2976,06:50:00,A,17,1465.148,a,0.0390625,06,50,00
2977,2977,06:50:00,C,17,695.227,b,0.0390625,06,50,00
2978,2978,06:50:00,E,17,689.4810000000001,c,0.0390625,06,50,00
2979,2979,06:50:00,A,19,6004.234,a,0.0195312,06,50,00
2980,2980,06:50:00,C,19,827.378,b,0.0195312,06,50,00
2981,2981,06:50:00,E,19,560.2040000000002,c,0.0195312,06,50,00
2982,2982,06:50:00,A,21,767.048,a,0.0097656,06,50,00
2983,2983,06:50:00,C,21,999.748,b,0.0097656,06,50,00
2984,2984,06:50:00,E,21,652.135,c,0.0097656,06,50,00
2985,2985,06:50:00,A,23,505.62,a,0,06,50,00
2986,2986,06:50:00,C,23,594.678,b,0,06,50,00
2987,2987,06:50:00,E,23,494.128,c,0,06,50,00
2988,2988,06:55:00,A,1,12935.92,a,10,06,55,00
2989,2989,06:55:00,C,1,13659.046,b,10,06,55,00
2990,2990,06:55:00,E,1,14904.43,c,10,06,55,00
2991,2991,06:55:00,A,3,9945.852,a,5,06,55,00
2992,2992,06:55:00,C,3,9501.071,b,5,06,55,00
2993,2993,06:55:00,E,3,10163.937,c,5,06,55,00
2994,2994,06:55:00,A,5,5426.314,a,2.5,06,55,00
2995,2995,06:55:00,C,5,5977.268,b,2.5,06,55,00
2996,2996,06:55:00,E,5,5753.443,c,2.5,06,55,00
2997,2997,06:55:00,A,7,3248.328,a,1.25,06,55,00
2998,2998,06:55:00,C,7,3687.369,b,1.25,06,55,00
2999,2999,06:55:00,E,7,3216.763,c,1.25,06,55,00
3000,3000,06:55:00,A,9,1870.945,a,0.625,06,55,00
3001,3001,06:55:00,C,9,2051.7270000000008,b,0.625,06,55,00
3002,3002,06:55:00,E,9,2086.161,c,0.625,06,55,00
3003,3003,06:55:00,A,11,1345.818,a,0.3125,06,55,00
3004,3004,06:55:00,C,11,1540.947,b,0.3125,06,55,00
3005,3005,06:55:00,E,11,1322.861,c,0.3125,06,55,00
3006,3006,06:55:00,A,13,1021.559,a,0.15625,06,55,00
3007,3007,06:55:00,C,13,1041.646,b,0.15625,06,55,00
3008,3008,06:55:00,E,13,1012.95,c,0.15625,06,55,00
3009,3009,06:55:00,A,15,746.082,a,0.078125,06,55,00
3010,3010,06:55:00,C,15,809.212,b,0.078125,06,55,00
3011,3011,06:55:00,E,15,685.822,c,0.078125,06,55,00
3012,3012,06:55:00,A,17,1480.687,a,0.0390625,06,55,00
3013,3013,06:55:00,C,17,723.1260000000002,b,0.0390625,06,55,00
3014,3014,06:55:00,E,17,720.2560000000002,c,0.0390625,06,55,00
3015,3015,06:55:00,A,19,5764.9209999999985,a,0.0195312,06,55,00
3016,3016,06:55:00,C,19,878.082,b,0.0195312,06,55,00
3017,3017,06:55:00,E,19,631.3,c,0.0195312,06,55,00
3018,3018,06:55:00,A,21,760.43,a,0.0097656,06,55,00
3019,3019,06:55:00,C,21,1058.863,b,0.0097656,06,55,00
3020,3020,06:55:00,E,21,614.0830000000002,c,0.0097656,06,55,00
3021,3021,06:55:00,A,23,459.128,a,0,06,55,00
3022,3022,06:55:00,C,23,553.823,b,0,06,55,00
3023,3023,06:55:00,E,23,476.345,c,0,06,55,00
3024,3024,07:00:00,A,1,12074.793,a,10,07,00,00
3025,3025,07:00:00,C,1,13970.954,b,10,07,00,00
3026,3026,07:00:00,E,1,14562.967,c,10,07,00,00
3027,3027,07:00:00,A,3,9497.961,a,5,07,00,00
3028,3028,07:00:00,C,3,9337.802,b,5,07,00,00
3029,3029,07:00:00,E,3,10190.073,c,5,07,00,00
3030,3030,07:00:00,A,5,5425.363,a,2.5,07,00,00
3031,3031,07:00:00,C,5,6291.934,b,2.5,07,00,00
3032,3032,07:00:00,E,5,6031.677,c,2.5,07,00,00
3033,3033,07:00:00,A,7,3108.7870000000007,a,1.25,07,00,00
3034,3034,07:00:00,C,7,3514.903,b,1.25,07,00,00
3035,3035,07:00:00,E,7,3357.605,c,1.25,07,00,00
3036,3036,07:00:00,A,9,1913.32,a,0.625,07,00,00
3037,3037,07:00:00,C,9,1899.02,b,0.625,07,00,00
3038,3038,07:00:00,E,9,2153.557,c,0.625,07,00,00
3039,3039,07:00:00,A,11,1201.187,a,0.3125,07,00,00
3040,3040,07:00:00,C,11,1295.566,b,0.3125,07,00,00
3041,3041,07:00:00,E,11,1332.746,c,0.3125,07,00,00
3042,3042,07:00:00,A,13,1006.709,a,0.15625,07,00,00
3043,3043,07:00:00,C,13,1135.408,b,0.15625,07,00,00
3044,3044,07:00:00,E,13,1149.708,c,0.15625,07,00,00
3045,3045,07:00:00,A,15,746.452,a,0.078125,07,00,00
3046,3046,07:00:00,C,15,703.553,b,0.078125,07,00,00
3047,3047,07:00:00,E,15,737.872,c,0.078125,07,00,00
3048,3048,07:00:00,A,17,1441.425,a,0.0390625,07,00,00
3049,3049,07:00:00,C,17,706.413,b,0.0390625,07,00,00
3050,3050,07:00:00,E,17,752.172,c,0.0390625,07,00,00
3051,3051,07:00:00,A,19,5914.4180000000015,a,0.0195312,07,00,00
3052,3052,07:00:00,C,19,812.2310000000001,b,0.0195312,07,00,00
3053,3053,07:00:00,E,19,660.653,c,0.0195312,07,00,00
3054,3054,07:00:00,A,21,649.2130000000002,a,0.0097656,07,00,00
3055,3055,07:00:00,C,21,1038.169,b,0.0097656,07,00,00
3056,3056,07:00:00,E,21,640.633,c,0.0097656,07,00,00
3057,3057,07:00:00,A,23,506.215,a,0,07,00,00
3058,3058,07:00:00,C,23,449.015,b,0,07,00,00
3059,3059,07:00:00,E,23,517.655,c,0,07,00,00
3060,3060,07:05:00,A,1,12447.944,a,10,07,05,00
3061,3061,07:05:00,C,1,13362.267,b,10,07,05,00
3062,3062,07:05:00,E,1,14772.441,c,10,07,05,00
3063,3063,07:05:00,A,3,9578.87,a,5,07,05,00
3064,3064,07:05:00,C,3,9163.271,b,5,07,05,00
3065,3065,07:05:00,E,3,9490.018,c,5,07,05,00
3066,3066,07:05:00,A,5,5061.725,a,2.5,07,05,00
3067,3067,07:05:00,C,5,5769.678000000001,b,2.5,07,05,00
3068,3068,07:05:00,E,5,5614.903,c,2.5,07,05,00
3069,3069,07:05:00,A,7,3258.879000000001,a,1.25,07,05,00
3070,3070,07:05:00,C,7,3353.465,b,1.25,07,05,00
3071,3071,07:05:00,E,7,3359.197,c,1.25,07,05,00
3072,3072,07:05:00,A,9,1920.36,a,0.625,07,05,00
3073,3073,07:05:00,C,9,2049.339,b,0.625,07,05,00
3074,3074,07:05:00,E,9,2032.142,c,0.625,07,05,00
3075,3075,07:05:00,A,11,1298.393,a,0.3125,07,05,00
3076,3076,07:05:00,C,11,1338.52,b,0.3125,07,05,00
3077,3077,07:05:00,E,11,1318.456,c,0.3125,07,05,00
3078,3078,07:05:00,A,13,985.976,a,0.15625,07,05,00
3079,3079,07:05:00,C,13,1120.688,b,0.15625,07,05,00
3080,3080,07:05:00,E,13,1092.026,c,0.15625,07,05,00
3081,3081,07:05:00,A,15,736.6160000000001,a,0.078125,07,05,00
3082,3082,07:05:00,C,15,644.8969999999998,b,0.078125,07,05,00
3083,3083,07:05:00,E,15,621.967,c,0.078125,07,05,00
3084,3084,07:05:00,A,17,1484.696,a,0.0390625,07,05,00
3085,3085,07:05:00,C,17,759.545,b,0.0390625,07,05,00
3086,3086,07:05:00,E,17,765.278,c,0.0390625,07,05,00
3087,3087,07:05:00,A,19,5915.855,a,0.0195312,07,05,00
3088,3088,07:05:00,C,19,879.926,b,0.0195312,07,05,00
3089,3089,07:05:00,E,19,647.763,c,0.0195312,07,05,00
3090,3090,07:05:00,A,21,707.954,a,0.0097656,07,05,00
3091,3091,07:05:00,C,21,1006.039,b,0.0097656,07,05,00
3092,3092,07:05:00,E,21,656.362,c,0.0097656,07,05,00
3093,3093,07:05:00,A,23,441.396,a,0,07,05,00
3094,3094,07:05:00,C,23,533.115,b,0,07,05,00
3095,3095,07:05:00,E,23,501.587,c,0,07,05,00
3096,3096,07:10:00,A,1,12232.859,a,10,07,10,00
3097,3097,07:10:00,C,1,13220.997,b,10,07,10,00
3098,3098,07:10:00,E,1,14489.823,c,10,07,10,00
3099,3099,07:10:00,A,3,9360.1,a,5,07,10,00
3100,3100,07:10:00,C,3,9245.533,b,5,07,10,00
3101,3101,07:10:00,E,3,9537.679,c,5,07,10,00
3102,3102,07:10:00,A,5,5192.736,a,2.5,07,10,00
3103,3103,07:10:00,C,5,6009.024,b,2.5,07,10,00
3104,3104,07:10:00,E,5,5599.446999999999,c,2.5,07,10,00
3105,3105,07:10:00,A,7,3207.868,a,1.25,07,10,00
3106,3106,07:10:00,C,7,3342.484000000001,b,1.25,07,10,00
3107,3107,07:10:00,E,7,3296.657,c,1.25,07,10,00
3108,3108,07:10:00,A,9,1784.376,a,0.625,07,10,00
3109,3109,07:10:00,C,9,2004.917,b,0.625,07,10,00
3110,3110,07:10:00,E,9,2116.62,c,0.625,07,10,00
3111,3111,07:10:00,A,11,1288.875,a,0.3125,07,10,00
3112,3112,07:10:00,C,11,1409.17,b,0.3125,07,10,00
3113,3113,07:10:00,E,11,1291.74,c,0.3125,07,10,00
3114,3114,07:10:00,A,13,1065.47,a,0.15625,07,10,00
3115,3115,07:10:00,C,13,1033.964,b,0.15625,07,10,00
3116,3116,07:10:00,E,13,1013.915,c,0.15625,07,10,00
3117,3117,07:10:00,A,15,713.178,a,0.078125,07,10,00
3118,3118,07:10:00,C,15,690.2639999999999,b,0.078125,07,10,00
3119,3119,07:10:00,E,15,678.808,c,0.078125,07,10,00
3120,3120,07:10:00,A,17,1377.665,a,0.0390625,07,10,00
3121,3121,07:10:00,C,17,721.77,b,0.0390625,07,10,00
3122,3122,07:10:00,E,17,707.449,c,0.0390625,07,10,00
3123,3123,07:10:00,A,19,5633.816999999999,a,0.0195312,07,10,00
3124,3124,07:10:00,C,19,759.0039999999998,b,0.0195312,07,10,00
3125,3125,07:10:00,E,19,687.4,c,0.0195312,07,10,00
3126,3126,07:10:00,A,21,724.6339999999999,a,0.0097656,07,10,00
3127,3127,07:10:00,C,21,902.213,b,0.0097656,07,10,00
3128,3128,07:10:00,E,21,641.5740000000002,c,0.0097656,07,10,00
3129,3129,07:10:00,A,23,484.044,a,0,07,10,00
3130,3130,07:10:00,C,23,455.403,b,0,07,10,00
3131,3131,07:10:00,E,23,423.897,c,0,07,10,00
3132,3132,07:15:00,A,1,11996.032,a,10,07,15,00
3133,3133,07:15:00,C,1,13482.291,b,10,07,15,00
3134,3134,07:15:00,E,1,13797.297,c,10,07,15,00
3135,3135,07:15:00,A,3,9126.605,a,5,07,15,00
3136,3136,07:15:00,C,3,8803.008,b,5,07,15,00
3137,3137,07:15:00,E,3,9733.71,c,5,07,15,00
3138,3138,07:15:00,A,5,5226.249,a,2.5,07,15,00
3139,3139,07:15:00,C,5,5801.852,b,2.5,07,15,00
3140,3140,07:15:00,E,5,5581.348000000001,c,2.5,07,15,00
3141,3141,07:15:00,A,7,3301.844,a,1.25,07,15,00
3142,3142,07:15:00,C,7,3387.755,b,1.25,07,15,00
3143,3143,07:15:00,E,7,3244.57,c,1.25,07,15,00
3144,3144,07:15:00,A,9,1978.815,a,0.625,07,15,00
3145,3145,07:15:00,C,9,1878.586,b,0.625,07,15,00
3146,3146,07:15:00,E,9,1901.495,c,0.625,07,15,00
3147,3147,07:15:00,A,11,1234.254,a,0.3125,07,15,00
3148,3148,07:15:00,C,11,1280.073,b,0.3125,07,15,00
3149,3149,07:15:00,E,11,1334.483,c,0.3125,07,15,00
3150,3150,07:15:00,A,13,1028.068,a,0.15625,07,15,00
3151,3151,07:15:00,C,13,1099.66,b,0.15625,07,15,00
3152,3152,07:15:00,E,13,1053.841,c,0.15625,07,15,00
3153,3153,07:15:00,A,15,724.5160000000002,a,0.078125,07,15,00
3154,3154,07:15:00,C,15,618.559,b,0.078125,07,15,00
3155,3155,07:15:00,E,15,621.422,c,0.078125,07,15,00
3156,3156,07:15:00,A,17,1328.756,a,0.0390625,07,15,00
3157,3157,07:15:00,C,17,747.425,b,0.0390625,07,15,00
3158,3158,07:15:00,E,17,647.196,c,0.0390625,07,15,00
3159,3159,07:15:00,A,19,5627.167,a,0.0195312,07,15,00
3160,3160,07:15:00,C,19,830.472,b,0.0195312,07,15,00
3161,3161,07:15:00,E,19,572.74,c,0.0195312,07,15,00
3162,3162,07:15:00,A,21,718.788,a,0.0097656,07,15,00
3163,3163,07:15:00,C,21,959.339,b,0.0097656,07,15,00
3164,3164,07:15:00,E,21,624.286,c,0.0097656,07,15,00
3165,3165,07:15:00,A,23,412.372,a,0,07,15,00
3166,3166,07:15:00,C,23,558.4209999999998,b,0,07,15,00
3167,3167,07:15:00,E,23,489.692,c,0,07,15,00
3168,3168,07:20:00,A,1,11570.101,a,10,07,20,00
3169,3169,07:20:00,C,1,12662.053,b,10,07,20,00
3170,3170,07:20:00,E,1,13782.664,c,10,07,20,00
3171,3171,07:20:00,A,3,9205.639,a,5,07,20,00
3172,3172,07:20:00,C,3,8979.224,b,5,07,20,00
3173,3173,07:20:00,E,3,9294.485,c,5,07,20,00
3174,3174,07:20:00,A,5,5224.745,a,2.5,07,20,00
3175,3175,07:20:00,C,5,5881.062,b,2.5,07,20,00
3176,3176,07:20:00,E,5,5646.049,c,2.5,07,20,00
3177,3177,07:20:00,A,7,3172.678,a,1.25,07,20,00
3178,3178,07:20:00,C,7,3350.371,b,1.25,07,20,00
3179,3179,07:20:00,E,7,3132.554,c,1.25,07,20,00
3180,3180,07:20:00,A,9,1708.145,a,0.625,07,20,00
3181,3181,07:20:00,C,9,1977.55,b,0.625,07,20,00
3182,3182,07:20:00,E,9,1991.88,c,0.625,07,20,00
3183,3183,07:20:00,A,11,1263.912,a,0.3125,07,20,00
3184,3184,07:20:00,C,11,1344.161,b,0.3125,07,20,00
3185,3185,07:20:00,E,11,1332.697,c,0.3125,07,20,00
3186,3186,07:20:00,A,13,957.249,a,0.15625,07,20,00
3187,3187,07:20:00,C,13,1137.808,b,0.15625,07,20,00
3188,3188,07:20:00,E,13,1149.272,c,0.15625,07,20,00
3189,3189,07:20:00,A,15,745.164,a,0.078125,07,20,00
3190,3190,07:20:00,C,15,679.245,b,0.078125,07,20,00
3191,3191,07:20:00,E,15,676.3789999999998,c,0.078125,07,20,00
3192,3192,07:20:00,A,17,1335.563,a,0.0390625,07,20,00
3193,3193,07:20:00,C,17,684.977,b,0.0390625,07,20,00
3194,3194,07:20:00,E,17,713.638,c,0.0390625,07,20,00
3195,3195,07:20:00,A,19,5456.892,a,0.0195312,07,20,00
3196,3196,07:20:00,C,19,730.834,b,0.0195312,07,20,00
3197,3197,07:20:00,E,19,630.523,c,0.0195312,07,20,00
3198,3198,07:20:00,A,21,607.595,a,0.0097656,07,20,00
3199,3199,07:20:00,C,21,899.929,b,0.0097656,07,20,00
3200,3200,07:20:00,E,21,593.265,c,0.0097656,07,20,00
3201,3201,07:20:00,A,23,507.285,a,0,07,20,00
3202,3202,07:20:00,C,23,515.883,b,0,07,20,00
3203,3203,07:20:00,E,23,449.964,c,0,07,20,00
3204,3204,07:25:00,A,1,11426.527,a,10,07,25,00
3205,3205,07:25:00,C,1,12812.95,b,10,07,25,00
3206,3206,07:25:00,E,1,13574.909,c,10,07,25,00
3207,3207,07:25:00,A,3,9152.107,a,5,07,25,00
3208,3208,07:25:00,C,3,8722.431,b,5,07,25,00
3209,3209,07:25:00,E,3,8988.83,c,5,07,25,00
3210,3210,07:25:00,A,5,4855.343,a,2.5,07,25,00
3211,3211,07:25:00,C,5,5889.431,b,2.5,07,25,00
3212,3212,07:25:00,E,5,5562.877,c,2.5,07,25,00
3213,3213,07:25:00,A,7,3136.638,a,1.25,07,25,00
3214,3214,07:25:00,C,7,3337.153,b,1.25,07,25,00
3215,3215,07:25:00,E,7,3256.947,c,1.25,07,25,00
3216,3216,07:25:00,A,9,1916.357,a,0.625,07,25,00
3217,3217,07:25:00,C,9,2076.769,b,0.625,07,25,00
3218,3218,07:25:00,E,9,2062.447,c,0.625,07,25,00
3219,3219,07:25:00,A,11,1183.042,a,0.3125,07,25,00
3220,3220,07:25:00,C,11,1323.4029999999998,b,0.3125,07,25,00
3221,3221,07:25:00,E,11,1251.7910000000004,c,0.3125,07,25,00
3222,3222,07:25:00,A,13,1002.578,a,0.15625,07,25,00
3223,3223,07:25:00,C,13,1005.443,b,0.15625,07,25,00
3224,3224,07:25:00,E,13,991.12,c,0.15625,07,25,00
3225,3225,07:25:00,A,15,819.25,a,0.078125,07,25,00
3226,3226,07:25:00,C,15,713.263,b,0.078125,07,25,00
3227,3227,07:25:00,E,15,710.398,c,0.078125,07,25,00
3228,3228,07:25:00,A,17,1363.506,a,0.0390625,07,25,00
3229,3229,07:25:00,C,17,733.314,b,0.0390625,07,25,00
3230,3230,07:25:00,E,17,598.682,c,0.0390625,07,25,00
3231,3231,07:25:00,A,19,5365.226,a,0.0195312,07,25,00
3232,3232,07:25:00,C,19,730.45,b,0.0195312,07,25,00
3233,3233,07:25:00,E,19,624.4630000000002,c,0.0195312,07,25,00
3234,3234,07:25:00,A,21,633.057,a,0.0097656,07,25,00
3235,3235,07:25:00,C,21,948.153,b,0.0097656,07,25,00
3236,3236,07:25:00,E,21,610.14,c,0.0097656,07,25,00
3237,3237,07:25:00,A,23,395.302,a,0,07,25,00
3238,3238,07:25:00,C,23,421.083,b,0,07,25,00
3239,3239,07:25:00,E,23,455.457,c,0,07,25,00
3240,3240,07:30:00,A,1,11274.018999999998,a,10,07,30,00
3241,3241,07:30:00,C,1,12488.188,b,10,07,30,00
3242,3242,07:30:00,E,1,13218.407,c,10,07,30,00
3243,3243,07:30:00,A,3,8776.954,a,5,07,30,00
3244,3244,07:30:00,C,3,8662.41,b,5,07,30,00
3245,3245,07:30:00,E,3,9618.854,c,5,07,30,00
3246,3246,07:30:00,A,5,4951.176,a,2.5,07,30,00
3247,3247,07:30:00,C,5,5841.757,b,2.5,07,30,00
3248,3248,07:30:00,E,5,5271.899,c,2.5,07,30,00
3249,3249,07:30:00,A,7,3081.24,a,1.25,07,30,00
3250,3250,07:30:00,C,7,3230.148,b,1.25,07,30,00
3251,3251,07:30:00,E,7,3069.786,c,1.25,07,30,00
3252,3252,07:30:00,A,9,1772.573,a,0.625,07,30,00
3253,3253,07:30:00,C,9,1915.753,b,0.625,07,30,00
3254,3254,07:30:00,E,9,1907.162,c,0.625,07,30,00
3255,3255,07:30:00,A,11,1168.351,a,0.3125,07,30,00
3256,3256,07:30:00,C,11,1322.986,b,0.3125,07,30,00
3257,3257,07:30:00,E,11,1285.759,c,0.3125,07,30,00
3258,3258,07:30:00,A,13,976.49,a,0.15625,07,30,00
3259,3259,07:30:00,C,13,1045.216,b,0.15625,07,30,00
3260,3260,07:30:00,E,13,1053.807,c,0.15625,07,30,00
3261,3261,07:30:00,A,15,781.765,a,0.078125,07,30,00
3262,3262,07:30:00,C,15,624.266,b,0.078125,07,30,00
3263,3263,07:30:00,E,15,661.493,c,0.078125,07,30,00
3264,3264,07:30:00,A,17,1331.5770000000002,a,0.0390625,07,30,00
3265,3265,07:30:00,C,17,647.175,b,0.0390625,07,30,00
3266,3266,07:30:00,E,17,647.175,c,0.0390625,07,30,00
3267,3267,07:30:00,A,19,5303.399,a,0.0195312,07,30,00
3268,3268,07:30:00,C,19,801.81,b,0.0195312,07,30,00
3269,3269,07:30:00,E,19,658.63,c,0.0195312,07,30,00
3270,3270,07:30:00,A,21,661.493,a,0.0097656,07,30,00
3271,3271,07:30:00,C,21,982.217,b,0.0097656,07,30,00
3272,3272,07:30:00,E,21,589.903,c,0.0097656,07,30,00
3273,3273,07:30:00,A,23,478.222,a,0,07,30,00
3274,3274,07:30:00,C,23,478.222,b,0,07,30,00
3275,3275,07:30:00,E,23,458.177,c,0,07,30,00
3276,3276,07:35:00,A,1,11558.282,a,10,07,35,00
