,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reporter,RNAseT,gRNA,target,hours,minutes,seconds,kit
279,00:30:00,L,21,22.647,a,sample,,,,,,00,30,00,AMP
280,00:30:00,N,21,19.816,b,sample,,,,,,00,30,00,AMP
281,00:30:00,P,21,14.155,c,sample,,,,,,00,30,00,AMP
282,00:30:00,F,23,424.63800000000003,a,AMP_standard,0,,,,,00,30,00,AMP
283,00:30:00,H,23,472.764,b,AMP_standard,0,,,,,00,30,00,AMP
284,00:30:00,J,23,433.131,c,AMP_standard,0,,,,,00,30,00,AMP
285,00:30:00,L,23,22.647,a,sample,,,,,,00,30,00,AMP
286,00:30:00,N,23,25.478,b,sample,,,,,,00,30,00,AMP
287,00:30:00,P,23,11.324000000000002,c,sample,,,,,,00,30,00,AMP
288,00:40:00,F,1,73536.586,a,AMP_standard,10,,,,,00,40,00,AMP
289,00:40:00,H,1,73244.898,b,AMP_standard,10,,,,,00,40,00,AMP
290,00:40:00,J,1,73907.57,c,AMP_standard,10,,,,,00,40,00,AMP
291,00:40:00,L,1,84026.039,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,00,40,00,AMP
292,00:40:00,N,1,77475.797,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,00,40,00,AMP
293,00:40:00,P,1,55542.543,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,00,40,00,AMP
294,00:40:00,F,3,35413.219,a,AMP_standard,5,,,,,00,40,00,AMP
295,00:40:00,H,3,36792.367,b,AMP_standard,5,,,,,00,40,00,AMP
296,00:40:00,J,3,37814.691,c,AMP_standard,5,,,,,00,40,00,AMP
297,00:40:00,L,3,665.502,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,00,40,00,AMP
298,00:40:00,N,3,724.9730000000001,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,00,40,00,AMP
299,00:40:00,P,3,365.31800000000004,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,00,40,00,AMP
300,00:40:00,F,5,15787.979,a,AMP_standard,2.5,,,,,00,40,00,AMP
301,00:40:00,H,5,16161.795,b,AMP_standard,2.5,,,,,00,40,00,AMP
302,00:40:00,J,5,16235.425,c,AMP_standard,2.5,,,,,00,40,00,AMP
303,00:40:00,L,5,257.705,a,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,00,40,00,AMP
304,00:40:00,N,5,291.688,b,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,00,40,00,AMP
305,00:40:00,P,5,189.739,c,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,00,40,00,AMP
306,00:40:00,F,7,6315.191999999999,a,AMP_standard,1.25,,,,,00,40,00,AMP
307,00:40:00,H,7,6425.637,b,AMP_standard,1.25,,,,,00,40,00,AMP
308,00:40:00,J,7,6754.141,c,AMP_standard,1.25,,,,,00,40,00,AMP
309,00:40:00,L,7,33.983000000000004,a,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,00,40,00,AMP
310,00:40:00,N,7,31.151,b,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,00,40,00,AMP
311,00:40:00,P,7,31.151,c,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,00,40,00,AMP
312,00:40:00,F,9,2744.135,a,AMP_standard,0.625,,,,,00,40,00,AMP
313,00:40:00,H,9,2763.958,b,AMP_standard,0.625,,,,,00,40,00,AMP
314,00:40:00,J,9,2763.958,c,AMP_standard,0.625,,,,,00,40,00,AMP
315,00:40:00,L,9,39151.359,a,sample,,r17Ar3C,RNAseT,syn_11C,target_added,00,40,00,AMP
316,00:40:00,N,9,32360.404,b,sample,,r17Ar3C,RNAseT,syn_11C,target_added,00,40,00,AMP
317,00:40:00,P,9,25668.564,c,sample,,r17Ar3C,RNAseT,syn_11C,target_added,00,40,00,AMP
318,00:40:00,F,11,1294.19,a,AMP_standard,0.3125,,,,,00,40,00,AMP
319,00:40:00,H,11,1642.516,b,AMP_standard,0.3125,,,,,00,40,00,AMP
320,00:40:00,J,11,1441.45,c,AMP_standard,0.3125,,,,,00,40,00,AMP
321,00:40:00,L,11,804.2669999999999,a,sample,,r17Ar3C,RNAseT,syn_11C,no_target,00,40,00,AMP
322,00:40:00,N,11,739.132,b,sample,,r17Ar3C,RNAseT,syn_11C,no_target,00,40,00,AMP
323,00:40:00,P,11,158.588,c,sample,,r17Ar3C,RNAseT,syn_11C,no_target,00,40,00,AMP
324,00:40:00,F,13,792.939,a,AMP_standard,0.15625,,,,,00,40,00,AMP
325,00:40:00,H,13,875.065,b,AMP_standard,0.15625,,,,,00,40,00,AMP
326,00:40:00,J,13,957.191,c,AMP_standard,0.15625,,,,,00,40,00,AMP
327,00:40:00,L,13,117366.289,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,00,40,00,AMP
328,00:40:00,N,13,113928.32800000001,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,00,40,00,AMP
329,00:40:00,P,13,108105.891,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,00,40,00,AMP
330,00:40:00,F,15,623.023,a,AMP_standard,0.078125,,,,,00,40,00,AMP
331,00:40:00,H,15,645.679,b,AMP_standard,0.078125,,,,,00,40,00,AMP
332,00:40:00,J,15,756.1239999999999,c,AMP_standard,0.078125,,,,,00,40,00,AMP
333,00:40:00,L,15,36240.141,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,00,40,00,AMP
334,00:40:00,N,15,50218.523,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,00,40,00,AMP
335,00:40:00,P,15,38893.652,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,00,40,00,AMP
336,00:40:00,F,17,540.898,a,AMP_standard,0.0390625,,,,,00,40,00,AMP
337,00:40:00,H,17,577.7130000000001,b,AMP_standard,0.0390625,,,,,00,40,00,AMP
338,00:40:00,J,17,549.393,c,AMP_standard,0.0390625,,,,,00,40,00,AMP
339,00:40:00,L,17,1214.896,a,sample,,no_reporter,RNAseT,syn_11C,target_added,00,40,00,AMP
340,00:40:00,N,17,934.535,b,sample,,no_reporter,RNAseT,syn_11C,target_added,00,40,00,AMP
341,00:40:00,P,17,396.469,c,sample,,no_reporter,RNAseT,syn_11C,target_added,00,40,00,AMP
342,00:40:00,F,19,447.444,a,AMP_standard,0.0195312,,,,,00,40,00,AMP
343,00:40:00,H,19,540.898,b,AMP_standard,0.0195312,,,,,00,40,00,AMP
344,00:40:00,J,19,495.587,c,AMP_standard,0.0195312,,,,,00,40,00,AMP
345,00:40:00,L,19,19.823,a,sample,,,,,,00,40,00,AMP
346,00:40:00,N,19,28.319000000000003,b,sample,,,,,,00,40,00,AMP
347,00:40:00,P,19,22.655,c,sample,,,,,,00,40,00,AMP
348,00:40:00,F,21,489.923,a,AMP_standard,0.0097656,,,,,00,40,00,AMP
349,00:40:00,H,21,523.906,b,AMP_standard,0.0097656,,,,,00,40,00,AMP
350,00:40:00,J,21,506.915,c,AMP_standard,0.0097656,,,,,00,40,00,AMP
351,00:40:00,L,21,33.983000000000004,a,sample,,,,,,00,40,00,AMP
352,00:40:00,N,21,16.992,b,sample,,,,,,00,40,00,AMP
353,00:40:00,P,21,25.487,c,sample,,,,,,00,40,00,AMP
354,00:40:00,F,23,450.276,a,AMP_standard,0,,,,,00,40,00,AMP
355,00:40:00,H,23,498.41900000000004,b,AMP_standard,0,,,,,00,40,00,AMP
356,00:40:00,J,23,498.41900000000004,c,AMP_standard,0,,,,,00,40,00,AMP
357,00:40:00,L,23,14.16,a,sample,,,,,,00,40,00,AMP
358,00:40:00,N,23,8.496,b,sample,,,,,,00,40,00,AMP
359,00:40:00,P,23,14.16,c,sample,,,,,,00,40,00,AMP
360,00:50:00,F,1,71622.141,a,AMP_standard,10,,,,,00,50,00,AMP
361,00:50:00,H,1,70176.922,b,AMP_standard,10,,,,,00,50,00,AMP
362,00:50:00,J,1,72640.313,c,AMP_standard,10,,,,,00,50,00,AMP
363,00:50:00,L,1,80932.688,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,00,50,00,AMP
364,00:50:00,N,1,74065.734,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,00,50,00,AMP
365,00:50:00,P,1,54873.352,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,00,50,00,AMP
366,00:50:00,F,3,34900.383,a,AMP_standard,5,,,,,00,50,00,AMP
367,00:50:00,H,3,37242.156,b,AMP_standard,5,,,,,00,50,00,AMP
368,00:50:00,J,3,37635.281,c,AMP_standard,5,,,,,00,50,00,AMP
369,00:50:00,L,3,777.7639999999999,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,00,50,00,AMP
370,00:50:00,N,3,820.187,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,00,50,00,AMP
371,00:50:00,P,3,461.00199999999995,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,00,50,00,AMP
372,00:50:00,F,5,15973.854,a,AMP_standard,2.5,,,,,00,50,00,AMP
373,00:50:00,H,5,16748.789,b,AMP_standard,2.5,,,,,00,50,00,AMP
374,00:50:00,J,5,16737.477,c,AMP_standard,2.5,,,,,00,50,00,AMP
375,00:50:00,L,5,313.934,a,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,00,50,00,AMP
376,00:50:00,N,5,322.418,b,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,00,50,00,AMP
377,00:50:00,P,5,234.743,c,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,00,50,00,AMP
378,00:50:00,F,7,6852.806,a,AMP_standard,1.25,,,,,00,50,00,AMP
379,00:50:00,H,7,6804.726,b,AMP_standard,1.25,,,,,00,50,00,AMP
380,00:50:00,J,7,6784.928000000001,c,AMP_standard,1.25,,,,,00,50,00,AMP
381,00:50:00,L,7,25.454,a,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,00,50,00,AMP
382,00:50:00,N,7,45.251999999999995,b,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,00,50,00,AMP
383,00:50:00,P,7,8.485,c,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,00,50,00,AMP
384,00:50:00,F,9,2709.446,a,AMP_standard,0.625,,,,,00,50,00,AMP
385,00:50:00,H,9,3210.0429999999997,b,AMP_standard,0.625,,,,,00,50,00,AMP
386,00:50:00,J,9,2995.098,c,AMP_standard,0.625,,,,,00,50,00,AMP
387,00:50:00,L,9,38299.914,a,sample,,r17Ar3C,RNAseT,syn_11C,target_added,00,50,00,AMP
388,00:50:00,N,9,32708.502,b,sample,,r17Ar3C,RNAseT,syn_11C,target_added,00,50,00,AMP
389,00:50:00,P,9,25867.007999999998,c,sample,,r17Ar3C,RNAseT,syn_11C,target_added,00,50,00,AMP
390,00:50:00,F,11,1552.6989999999998,a,AMP_standard,0.3125,,,,,00,50,00,AMP
391,00:50:00,H,11,1694.111,b,AMP_standard,0.3125,,,,,00,50,00,AMP
392,00:50:00,J,11,1643.203,c,AMP_standard,0.3125,,,,,00,50,00,AMP
393,00:50:00,L,11,859.7819999999999,a,sample,,r17Ar3C,RNAseT,syn_11C,no_target,00,50,00,AMP
394,00:50:00,N,11,755.138,b,sample,,r17Ar3C,RNAseT,syn_11C,no_target,00,50,00,AMP
395,00:50:00,P,11,166.86599999999999,c,sample,,r17Ar3C,RNAseT,syn_11C,no_target,00,50,00,AMP
396,00:50:00,F,13,882.408,a,AMP_standard,0.15625,,,,,00,50,00,AMP
397,00:50:00,H,13,905.034,b,AMP_standard,0.15625,,,,,00,50,00,AMP
398,00:50:00,J,13,987.053,c,AMP_standard,0.15625,,,,,00,50,00,AMP
399,00:50:00,L,13,112552.31199999999,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,00,50,00,AMP
400,00:50:00,N,13,109526.102,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,00,50,00,AMP
401,00:50:00,P,13,103875.29699999999,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,00,50,00,AMP
402,00:50:00,F,15,588.2719999999999,a,AMP_standard,0.078125,,,,,00,50,00,AMP
403,00:50:00,H,15,650.493,b,AMP_standard,0.078125,,,,,00,50,00,AMP
404,00:50:00,J,15,774.936,c,AMP_standard,0.078125,,,,,00,50,00,AMP
405,00:50:00,L,15,36605.805,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,00,50,00,AMP
406,00:50:00,N,15,48942.551,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,00,50,00,AMP
407,00:50:00,P,15,38562.941,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,00,50,00,AMP
408,00:50:00,F,17,517.566,a,AMP_standard,0.0390625,,,,,00,50,00,AMP
409,00:50:00,H,17,625.039,b,AMP_standard,0.0390625,,,,,00,50,00,AMP
410,00:50:00,J,17,608.07,c,AMP_standard,0.0390625,,,,,00,50,00,AMP
411,00:50:00,L,17,1320.7839999999999,a,sample,,no_reporter,RNAseT,syn_11C,target_added,00,50,00,AMP
412,00:50:00,N,17,930.488,b,sample,,no_reporter,RNAseT,syn_11C,target_added,00,50,00,AMP
413,00:50:00,P,17,421.407,c,sample,,no_reporter,RNAseT,syn_11C,target_added,00,50,00,AMP
414,00:50:00,F,19,531.7080000000001,a,AMP_standard,0.0195312,,,,,00,50,00,AMP
415,00:50:00,H,19,610.898,b,AMP_standard,0.0195312,,,,,00,50,00,AMP
416,00:50:00,J,19,500.597,c,AMP_standard,0.0195312,,,,,00,50,00,AMP
417,00:50:00,L,19,16.969,a,sample,,,,,,00,50,00,AMP
418,00:50:00,N,19,25.454,b,sample,,,,,,00,50,00,AMP
419,00:50:00,P,19,22.625999999999998,c,sample,,,,,,00,50,00,AMP
420,00:50:00,F,21,393.124,a,AMP_standard,0.0097656,,,,,00,50,00,AMP
421,00:50:00,H,21,568.475,b,AMP_standard,0.0097656,,,,,00,50,00,AMP
422,00:50:00,J,21,503.425,c,AMP_standard,0.0097656,,,,,00,50,00,AMP
423,00:50:00,L,21,14.140999999999998,a,sample,,,,,,00,50,00,AMP
424,00:50:00,N,21,19.798,b,sample,,,,,,00,50,00,AMP
425,00:50:00,P,21,14.140999999999998,c,sample,,,,,,00,50,00,AMP
426,00:50:00,F,23,441.204,a,AMP_standard,0,,,,,00,50,00,AMP
427,00:50:00,H,23,520.395,b,AMP_standard,0,,,,,00,50,00,AMP
428,00:50:00,J,23,475.14300000000003,c,AMP_standard,0,,,,,00,50,00,AMP
429,00:50:00,L,23,16.969,a,sample,,,,,,00,50,00,AMP
430,00:50:00,N,23,22.625999999999998,b,sample,,,,,,00,50,00,AMP
431,00:50:00,P,23,11.312999999999999,c,sample,,,,,,00,50,00,AMP
432,01:00:00,F,1,70194.055,a,AMP_standard,10,,,,,01,00,00,AMP
433,01:00:00,H,1,70004.266,b,AMP_standard,10,,,,,01,00,00,AMP
434,01:00:00,J,1,71083.477,c,AMP_standard,10,,,,,01,00,00,AMP
435,01:00:00,L,1,79898.453,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,01,00,00,AMP
436,01:00:00,N,1,72307.156,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,01,00,00,AMP
437,01:00:00,P,1,52926.672,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,01,00,00,AMP
438,01:00:00,F,3,34733.039,a,AMP_standard,5,,,,,01,00,00,AMP
439,01:00:00,H,3,36925.453,b,AMP_standard,5,,,,,01,00,00,AMP
440,01:00:00,J,3,37718.574,c,AMP_standard,5,,,,,01,00,00,AMP
441,01:00:00,L,3,880.931,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,01,00,00,AMP
442,01:00:00,N,3,920.587,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,01,00,00,AMP
443,01:00:00,P,3,405.05800000000005,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,01,00,00,AMP
444,01:00:00,F,5,16590.393,a,AMP_standard,2.5,,,,,01,00,00,AMP
445,01:00:00,H,5,17593.125,b,AMP_standard,2.5,,,,,01,00,00,AMP
446,01:00:00,J,5,17210.727,c,AMP_standard,2.5,,,,,01,00,00,AMP
447,01:00:00,L,5,399.39300000000003,a,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,01,00,00,AMP
448,01:00:00,N,5,365.402,b,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,01,00,00,AMP
449,01:00:00,P,5,288.923,c,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,01,00,00,AMP
450,01:00:00,F,7,7126.76,a,AMP_standard,1.25,,,,,01,00,00,AMP
451,01:00:00,H,7,7282.552,b,AMP_standard,1.25,,,,,01,00,00,AMP
452,01:00:00,J,7,7415.682,c,AMP_standard,1.25,,,,,01,00,00,AMP
453,01:00:00,L,7,19.828,a,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,01,00,00,AMP
454,01:00:00,N,7,11.33,b,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,01,00,00,AMP
455,01:00:00,P,7,28.326,c,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,01,00,00,AMP
456,01:00:00,F,9,2994.032,a,AMP_standard,0.625,,,,,01,00,00,AMP
457,01:00:00,H,9,3271.6240000000003,b,AMP_standard,0.625,,,,,01,00,00,AMP
458,01:00:00,J,9,2903.39,c,AMP_standard,0.625,,,,,01,00,00,AMP
459,01:00:00,L,9,38709.973,a,sample,,r17Ar3C,RNAseT,syn_11C,target_added,01,00,00,AMP
460,01:00:00,N,9,32764.397999999997,b,sample,,r17Ar3C,RNAseT,syn_11C,target_added,01,00,00,AMP
461,01:00:00,P,9,26345.785,c,sample,,r17Ar3C,RNAseT,syn_11C,target_added,01,00,00,AMP
462,01:00:00,F,11,1549.4189999999999,a,AMP_standard,0.3125,,,,,01,00,00,AMP
463,01:00:00,H,11,1818.513,b,AMP_standard,0.3125,,,,,01,00,00,AMP
464,01:00:00,J,11,1869.5,c,AMP_standard,0.3125,,,,,01,00,00,AMP
465,01:00:00,L,11,920.587,a,sample,,r17Ar3C,RNAseT,syn_11C,no_target,01,00,00,AMP
466,01:00:00,N,11,784.623,b,sample,,r17Ar3C,RNAseT,syn_11C,no_target,01,00,00,AMP
467,01:00:00,P,11,164.28900000000002,c,sample,,r17Ar3C,RNAseT,syn_11C,no_target,01,00,00,AMP
468,01:00:00,F,13,920.587,a,AMP_standard,0.15625,,,,,01,00,00,AMP
469,01:00:00,H,13,1022.56,b,AMP_standard,0.15625,,,,,01,00,00,AMP
470,01:00:00,J,13,1079.211,c,AMP_standard,0.15625,,,,,01,00,00,AMP
471,01:00:00,L,13,110371.29699999999,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,01,00,00,AMP
472,01:00:00,N,13,106261.234,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,01,00,00,AMP
473,01:00:00,P,13,101440.18800000001,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,01,00,00,AMP
474,01:00:00,F,15,662.823,a,AMP_standard,0.078125,,,,,01,00,00,AMP
475,01:00:00,H,15,682.6510000000001,b,AMP_standard,0.078125,,,,,01,00,00,AMP
476,01:00:00,J,15,903.591,c,AMP_standard,0.078125,,,,,01,00,00,AMP
477,01:00:00,L,15,36577.047,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,01,00,00,AMP
478,01:00:00,N,15,49091.363,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,01,00,00,AMP
479,01:00:00,P,15,38191.613,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,01,00,00,AMP
480,01:00:00,F,17,657.1569999999999,a,AMP_standard,0.0390625,,,,,01,00,00,AMP
481,01:00:00,H,17,645.827,b,AMP_standard,0.0390625,,,,,01,00,00,AMP
482,01:00:00,J,17,651.492,c,AMP_standard,0.0390625,,,,,01,00,00,AMP
483,01:00:00,L,17,1424.785,a,sample,,no_reporter,RNAseT,syn_11C,target_added,01,00,00,AMP
484,01:00:00,N,17,1079.211,b,sample,,no_reporter,RNAseT,syn_11C,target_added,01,00,00,AMP
485,01:00:00,P,17,515.529,c,sample,,no_reporter,RNAseT,syn_11C,target_added,01,00,00,AMP
486,01:00:00,F,19,529.692,a,AMP_standard,0.0195312,,,,,01,00,00,AMP
487,01:00:00,H,19,594.841,b,AMP_standard,0.0195312,,,,,01,00,00,AMP
488,01:00:00,J,19,577.845,c,AMP_standard,0.0195312,,,,,01,00,00,AMP
489,01:00:00,L,19,42.489,a,sample,,,,,,01,00,00,AMP
490,01:00:00,N,19,11.33,b,sample,,,,,,01,00,00,AMP
491,01:00:00,P,19,14.163,c,sample,,,,,,01,00,00,AMP
492,01:00:00,F,21,529.692,a,AMP_standard,0.0097656,,,,,01,00,00,AMP
493,01:00:00,H,21,634.497,b,AMP_standard,0.0097656,,,,,01,00,00,AMP
494,01:00:00,J,21,575.013,c,AMP_standard,0.0097656,,,,,01,00,00,AMP
495,01:00:00,L,21,19.828,a,sample,,,,,,01,00,00,AMP
496,01:00:00,N,21,5.665,b,sample,,,,,,01,00,00,AMP
497,01:00:00,P,21,14.163,c,sample,,,,,,01,00,00,AMP
498,01:00:00,F,23,470.207,a,AMP_standard,0,,,,,01,00,00,AMP
499,01:00:00,H,23,552.352,b,AMP_standard,0,,,,,01,00,00,AMP
500,01:00:00,J,23,470.207,c,AMP_standard,0,,,,,01,00,00,AMP
501,01:00:00,L,23,19.828,a,sample,,,,,,01,00,00,AMP
502,01:00:00,N,23,25.493000000000002,b,sample,,,,,,01,00,00,AMP
503,01:00:00,P,23,11.33,c,sample,,,,,,01,00,00,AMP
504,01:10:00,F,1,67588.039,a,AMP_standard,10,,,,,01,10,00,AMP
505,01:10:00,H,1,67266.07,b,AMP_standard,10,,,,,01,10,00,AMP
506,01:10:00,J,1,68042.75,c,AMP_standard,10,,,,,01,10,00,AMP
507,01:10:00,L,1,77521.062,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,01,10,00,AMP
508,01:10:00,N,1,70440.57,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,01,10,00,AMP
509,01:10:00,P,1,52130.707,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,01,10,00,AMP
510,01:10:00,F,3,34727.449,a,AMP_standard,5,,,,,01,10,00,AMP
511,01:10:00,H,3,37122.441,b,AMP_standard,5,,,,,01,10,00,AMP
512,01:10:00,J,3,36964.281,c,AMP_standard,5,,,,,01,10,00,AMP
513,01:10:00,L,3,872.705,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,01,10,00,AMP
514,01:10:00,N,3,892.475,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,01,10,00,AMP
515,01:10:00,P,3,562.033,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,01,10,00,AMP
516,01:10:00,F,5,16231.185,a,AMP_standard,2.5,,,,,01,10,00,AMP
517,01:10:00,H,5,17759.123,b,AMP_standard,2.5,,,,,01,10,00,AMP
518,01:10:00,J,5,17448.453,c,AMP_standard,2.5,,,,,01,10,00,AMP
519,01:10:00,L,5,432.116,a,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,01,10,00,AMP
520,01:10:00,N,5,375.63,b,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,01,10,00,AMP
521,01:10:00,P,5,285.253,c,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,01,10,00,AMP
522,01:10:00,F,7,7187.813,a,AMP_standard,1.25,,,,,01,10,00,AMP
523,01:10:00,H,7,7636.875,b,AMP_standard,1.25,,,,,01,10,00,AMP
524,01:10:00,J,7,7393.986,c,AMP_standard,1.25,,,,,01,10,00,AMP
525,01:10:00,L,7,28.243000000000002,a,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,01,10,00,AMP
526,01:10:00,N,7,36.716,b,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,01,10,00,AMP
527,01:10:00,P,7,31.066999999999997,c,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,01,10,00,AMP
528,01:10:00,F,9,3236.634,a,AMP_standard,0.625,,,,,01,10,00,AMP
529,01:10:00,H,9,3329.836,b,AMP_standard,0.625,,,,,01,10,00,AMP
530,01:10:00,J,9,3214.04,c,AMP_standard,0.625,,,,,01,10,00,AMP
531,01:10:00,L,9,37554.562000000005,a,sample,,r17Ar3C,RNAseT,syn_11C,target_added,01,10,00,AMP
532,01:10:00,N,9,32078.266,b,sample,,r17Ar3C,RNAseT,syn_11C,target_added,01,10,00,AMP
533,01:10:00,P,9,26229.166,c,sample,,r17Ar3C,RNAseT,syn_11C,target_added,01,10,00,AMP
534,01:10:00,F,11,1570.3039999999999,a,AMP_standard,0.3125,,,,,01,10,00,AMP
535,01:10:00,H,11,1838.612,b,AMP_standard,0.3125,,,,,01,10,00,AMP
536,01:10:00,J,11,1719.991,c,AMP_standard,0.3125,,,,,01,10,00,AMP
537,01:10:00,L,11,946.1360000000001,a,sample,,r17Ar3C,RNAseT,syn_11C,no_target,01,10,00,AMP
538,01:10:00,N,11,841.638,b,sample,,r17Ar3C,RNAseT,syn_11C,no_target,01,10,00,AMP
539,01:10:00,P,11,240.06400000000002,c,sample,,r17Ar3C,RNAseT,syn_11C,no_target,01,10,00,AMP
540,01:10:00,F,13,965.9069999999999,a,AMP_standard,0.15625,,,,,01,10,00,AMP
541,01:10:00,H,13,1011.095,b,AMP_standard,0.15625,,,,,01,10,00,AMP
542,01:10:00,J,13,1126.891,c,AMP_standard,0.15625,,,,,01,10,00,AMP
543,01:10:00,L,13,106373.992,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,01,10,00,AMP
544,01:10:00,N,13,102312.664,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,01,10,00,AMP
545,01:10:00,P,13,97779.68,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,01,10,00,AMP
546,01:10:00,F,15,703.248,a,AMP_standard,0.078125,,,,,01,10,00,AMP
547,01:10:00,H,15,768.206,b,AMP_standard,0.078125,,,,,01,10,00,AMP
548,01:10:00,J,15,881.178,c,AMP_standard,0.078125,,,,,01,10,00,AMP
549,01:10:00,L,15,34995.754,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,01,10,00,AMP
550,01:10:00,N,15,47959.238,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,01,10,00,AMP
551,01:10:00,P,15,37209.996,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,01,10,00,AMP
552,01:10:00,F,17,593.101,a,AMP_standard,0.0390625,,,,,01,10,00,AMP
553,01:10:00,H,17,655.235,b,AMP_standard,0.0390625,,,,,01,10,00,AMP
554,01:10:00,J,17,641.113,c,AMP_standard,0.0390625,,,,,01,10,00,AMP
555,01:10:00,L,17,1409.32,a,sample,,no_reporter,RNAseT,syn_11C,target_added,01,10,00,AMP
556,01:10:00,N,17,1098.6480000000001,b,sample,,no_reporter,RNAseT,syn_11C,target_added,01,10,00,AMP
557,01:10:00,P,17,499.899,c,sample,,no_reporter,RNAseT,syn_11C,target_added,01,10,00,AMP
