,Unnamed: 0,time,row_384,column_384,rfu_value,stock_conc,target_DNA,replicate
2237,8945,07:40:00,B,16,182.911,2.8125,target_added,b
2238,8946,07:40:00,C,16,10.092,2.8125,no_target,a
2239,8947,07:40:00,D,16,12.737,2.8125,no_target,b
2240,8960,07:40:00,A,18,152.95,1.40625,target_added,a
2241,8961,07:40:00,B,18,170.08700000000005,1.40625,target_added,b
2242,8962,07:40:00,C,18,8.595,1.40625,no_target,a
2243,8963,07:40:00,D,18,11.669,1.40625,no_target,b
2244,8976,07:40:00,A,20,48.583,0.703125,target_added,a
2245,8977,07:40:00,B,20,196.864,0.703125,target_added,b
2246,8978,07:40:00,C,20,9.25,0.703125,no_target,a
2247,8979,07:40:00,D,20,11.969,0.703125,no_target,b
2248,8992,07:40:00,A,22,158.33700000000005,0.35156,target_added,a
2249,8993,07:40:00,B,22,197.362,0.35156,target_added,b
2250,8994,07:40:00,C,22,8.245,0.35156,no_target,a
2251,8995,07:40:00,D,22,11.991,0.35156,no_target,b
2252,9008,07:40:00,A,24,122.341,0.0,target_added,a
2253,9009,07:40:00,B,24,158.71,0.0,target_added,b
2254,9010,07:40:00,C,24,9.821,0.0,no_target,a
2255,9011,07:40:00,D,24,11.607,0.0,no_target,b
2256,9024,07:50:00,A,2,129.406,360.0,target_added,a
2257,9025,07:50:00,B,2,111.022,360.0,target_added,b
2258,9026,07:50:00,C,2,7.962999999999999,360.0,no_target,a
2259,9027,07:50:00,D,2,10.34,360.0,no_target,b
2260,9040,07:50:00,A,4,104.736,180.0,target_added,a
2261,9041,07:50:00,B,4,128.233,180.0,target_added,b
2262,9042,07:50:00,C,4,8.814,180.0,no_target,a
2263,9043,07:50:00,D,4,12.505999999999998,180.0,no_target,b
2264,9056,07:50:00,A,6,143.582,90.0,target_added,a
2265,9057,07:50:00,B,6,136.071,90.0,target_added,b
2266,9058,07:50:00,C,6,10.099,90.0,no_target,a
2267,9059,07:50:00,D,6,14.078,90.0,no_target,b
2268,9072,07:50:00,A,8,136.001,45.0,target_added,a
2269,9073,07:50:00,B,8,101.26,45.0,target_added,b
2270,9074,07:50:00,C,8,10.449000000000002,45.0,no_target,a
2271,9075,07:50:00,D,8,12.472,45.0,no_target,b
2272,9088,07:50:00,A,10,108.246,22.5,target_added,a
2273,9089,07:50:00,B,10,123.176,22.5,target_added,b
2274,9090,07:50:00,C,10,13.608,22.5,no_target,a
2275,9091,07:50:00,D,10,15.332,22.5,no_target,b
2276,9104,07:50:00,A,12,114.809,11.25,target_added,a
2277,9105,07:50:00,B,12,125.07,11.25,target_added,b
2278,9106,07:50:00,C,12,13.014,11.25,no_target,a
2279,9107,07:50:00,D,12,13.352,11.25,no_target,b
2280,9120,07:50:00,A,14,189.17,5.625,target_added,a
2281,9121,07:50:00,B,14,187.927,5.625,target_added,b
2282,9122,07:50:00,C,14,11.597,5.625,no_target,a
2283,9123,07:50:00,D,14,12.599,5.625,no_target,b
2284,9136,07:50:00,A,16,178.481,2.8125,target_added,a
2285,9137,07:50:00,B,16,181.207,2.8125,target_added,b
2286,9138,07:50:00,C,16,10.468,2.8125,no_target,a
2287,9139,07:50:00,D,16,13.023,2.8125,no_target,b
2288,9152,07:50:00,A,18,151.75,1.40625,target_added,a
2289,9153,07:50:00,B,18,168.023,1.40625,target_added,b
2290,9154,07:50:00,C,18,9.597,1.40625,no_target,a
2291,9155,07:50:00,D,18,11.292,1.40625,no_target,b
2292,9168,07:50:00,A,20,47.042,0.703125,target_added,a
2293,9169,07:50:00,B,20,191.996,0.703125,target_added,b
2294,9170,07:50:00,C,20,10.714,0.703125,no_target,a
2295,9171,07:50:00,D,20,13.227,0.703125,no_target,b
2296,9184,07:50:00,A,22,155.539,0.35156,target_added,a
2297,9185,07:50:00,B,22,193.978,0.35156,target_added,b
2298,9186,07:50:00,C,22,9.033,0.35156,no_target,a
2299,9187,07:50:00,D,22,12.324000000000002,0.35156,no_target,b
2300,9200,07:50:00,A,24,120.382,0.0,target_added,a
2301,9201,07:50:00,B,24,155.588,0.0,target_added,b
2302,9202,07:50:00,C,24,10.857,0.0,no_target,a
2303,9203,07:50:00,D,24,12.852,0.0,no_target,b
2304,9216,08:00:00,A,2,131.535,360.0,target_added,a
2305,9217,08:00:00,B,2,112.074,360.0,target_added,b
2306,9218,08:00:00,C,2,8.399,360.0,no_target,a
2307,9219,08:00:00,D,2,11.413,360.0,no_target,b
2308,9232,08:00:00,A,4,106.656,180.0,target_added,a
2309,9233,08:00:00,B,4,128.954,180.0,target_added,b
2310,9234,08:00:00,C,4,9.993,180.0,no_target,a
2311,9235,08:00:00,D,4,13.865,180.0,no_target,b
2312,9248,08:00:00,A,6,143.278,90.0,target_added,a
2313,9249,08:00:00,B,6,135.30200000000002,90.0,target_added,b
2314,9250,08:00:00,C,6,11.584,90.0,no_target,a
2315,9251,08:00:00,D,6,14.328,90.0,no_target,b
2316,9264,08:00:00,A,8,135.512,45.0,target_added,a
2317,9265,08:00:00,B,8,101.101,45.0,target_added,b
2318,9266,08:00:00,C,8,11.532,45.0,no_target,a
2319,9267,08:00:00,D,8,12.277,45.0,no_target,b
2320,9280,08:00:00,A,10,107.85,22.5,target_added,a
2321,9281,08:00:00,B,10,122.581,22.5,target_added,b
2322,9282,08:00:00,C,10,14.543,22.5,no_target,a
2323,9283,08:00:00,D,10,16.651,22.5,no_target,b
2324,9296,08:00:00,A,12,113.991,11.25,target_added,a
2325,9297,08:00:00,B,12,122.252,11.25,target_added,b
2326,9298,08:00:00,C,12,13.61,11.25,no_target,a
2327,9299,08:00:00,D,12,12.898,11.25,no_target,b
2328,9312,08:00:00,A,14,185.787,5.625,target_added,a
2329,9313,08:00:00,B,14,185.933,5.625,target_added,b
2330,9314,08:00:00,C,14,12.478,5.625,no_target,a
2331,9315,08:00:00,D,14,12.531,5.625,no_target,b
2332,9328,08:00:00,A,16,180.477,2.8125,target_added,a
2333,9329,08:00:00,B,16,179.171,2.8125,target_added,b
2334,9330,08:00:00,C,16,12.196,2.8125,no_target,a
2335,9331,08:00:00,D,16,13.146,2.8125,no_target,b
2336,9344,08:00:00,A,18,150.36,1.40625,target_added,a
2337,9345,08:00:00,B,18,165.497,1.40625,target_added,b
2338,9346,08:00:00,C,18,10.931,1.40625,no_target,a
2339,9347,08:00:00,D,18,11.178,1.40625,no_target,b
2340,9360,08:00:00,A,20,48.231,0.703125,target_added,a
2341,9361,08:00:00,B,20,190.453,0.703125,target_added,b
2342,9362,08:00:00,C,20,11.993,0.703125,no_target,a
2343,9363,08:00:00,D,20,13.285,0.703125,no_target,b
2344,9376,08:00:00,A,22,153.32399999999996,0.35156,target_added,a
2345,9377,08:00:00,B,22,193.838,0.35156,target_added,b
2346,9378,08:00:00,C,22,10.0,0.35156,no_target,a
2347,9379,08:00:00,D,22,12.772,0.35156,no_target,b
2348,9392,08:00:00,A,24,119.983,0.0,target_added,a
2349,9393,08:00:00,B,24,153.775,0.0,target_added,b
2350,9394,08:00:00,C,24,11.507,0.0,no_target,a
2351,9395,08:00:00,D,24,13.505,0.0,no_target,b
2352,9408,08:10:00,A,2,133.012,360.0,target_added,a
2353,9409,08:10:00,B,2,111.522,360.0,target_added,b
2354,9410,08:10:00,C,2,9.478,360.0,no_target,a
2355,9411,08:10:00,D,2,12.285,360.0,no_target,b
2356,9424,08:10:00,A,4,105.349,180.0,target_added,a
2357,9425,08:10:00,B,4,129.20600000000002,180.0,target_added,b
2358,9426,08:10:00,C,4,11.300999999999998,180.0,no_target,a
2359,9427,08:10:00,D,4,13.941,180.0,no_target,b
2360,9440,08:10:00,A,6,141.379,90.0,target_added,a
2361,9441,08:10:00,B,6,135.281,90.0,target_added,b
2362,9442,08:10:00,C,6,12.729,90.0,no_target,a
2363,9443,08:10:00,D,6,14.12,90.0,no_target,b
2364,9456,08:10:00,A,8,134.31,45.0,target_added,a
2365,9457,08:10:00,B,8,100.495,45.0,target_added,b
2366,9458,08:10:00,C,8,12.357,45.0,no_target,a
2367,9459,08:10:00,D,8,11.929,45.0,no_target,b
2368,9472,08:10:00,A,10,107.926,22.5,target_added,a
2369,9473,08:10:00,B,10,122.02,22.5,target_added,b
2370,9474,08:10:00,C,10,14.663,22.5,no_target,a
2371,9475,08:10:00,D,10,16.88,22.5,no_target,b
2372,9488,08:10:00,A,12,112.934,11.25,target_added,a
2373,9489,08:10:00,B,12,122.176,11.25,target_added,b
2374,9490,08:10:00,C,12,13.705,11.25,no_target,a
2375,9491,08:10:00,D,12,12.779000000000002,11.25,no_target,b
2376,9504,08:10:00,A,14,183.923,5.625,target_added,a
2377,9505,08:10:00,B,14,184.58,5.625,target_added,b
2378,9506,08:10:00,C,14,12.687,5.625,no_target,a
2379,9507,08:10:00,D,14,12.168,5.625,no_target,b
2380,9520,08:10:00,A,16,176.45,2.8125,target_added,a
2381,9521,08:10:00,B,16,176.687,2.8125,target_added,b
2382,9522,08:10:00,C,16,13.229,2.8125,no_target,a
2383,9523,08:10:00,D,16,13.254,2.8125,no_target,b
2384,9536,08:10:00,A,18,149.613,1.40625,target_added,a
2385,9537,08:10:00,B,18,165.78099999999995,1.40625,target_added,b
2386,9538,08:10:00,C,18,11.9,1.40625,no_target,a
2387,9539,08:10:00,D,18,11.214,1.40625,no_target,b
2388,9552,08:10:00,A,20,48.04,0.703125,target_added,a
2389,9553,08:10:00,B,20,189.656,0.703125,target_added,b
2390,9554,08:10:00,C,20,13.749,0.703125,no_target,a
2391,9555,08:10:00,D,20,13.651,0.703125,no_target,b
2392,9568,08:10:00,A,22,154.157,0.35156,target_added,a
2393,9569,08:10:00,B,22,188.849,0.35156,target_added,b
2394,9570,08:10:00,C,22,11.862,0.35156,no_target,a
2395,9571,08:10:00,D,22,12.719,0.35156,no_target,b
2396,9584,08:10:00,A,24,118.479,0.0,target_added,a
2397,9585,08:10:00,B,24,153.281,0.0,target_added,b
2398,9586,08:10:00,C,24,13.57,0.0,no_target,a
2399,9587,08:10:00,D,24,13.49,0.0,no_target,b
2400,9600,08:20:00,A,2,133.731,360.0,target_added,a
2401,9601,08:20:00,B,2,111.364,360.0,target_added,b
2402,9602,08:20:00,C,2,9.704,360.0,no_target,a
2403,9603,08:20:00,D,2,13.52,360.0,no_target,b
2404,9616,08:20:00,A,4,104.527,180.0,target_added,a
2405,9617,08:20:00,B,4,128.378,180.0,target_added,b
2406,9618,08:20:00,C,4,12.734000000000002,180.0,no_target,a
2407,9619,08:20:00,D,4,14.353,180.0,no_target,b
2408,9632,08:20:00,A,6,139.83700000000002,90.0,target_added,a
2409,9633,08:20:00,B,6,132.862,90.0,target_added,b
2410,9634,08:20:00,C,6,13.635,90.0,no_target,a
2411,9635,08:20:00,D,6,13.594,90.0,no_target,b
2412,9648,08:20:00,A,8,132.69799999999998,45.0,target_added,a
2413,9649,08:20:00,B,8,98.652,45.0,target_added,b
2414,9650,08:20:00,C,8,12.279000000000002,45.0,no_target,a
2415,9651,08:20:00,D,8,11.720999999999998,45.0,no_target,b
2416,9664,08:20:00,A,10,105.719,22.5,target_added,a
2417,9665,08:20:00,B,10,118.211,22.5,target_added,b
2418,9666,08:20:00,C,10,14.216,22.5,no_target,a
2419,9667,08:20:00,D,10,16.432000000000002,22.5,no_target,b
2420,9680,08:20:00,A,12,109.83,11.25,target_added,a
2421,9681,08:20:00,B,12,119.767,11.25,target_added,b
2422,9682,08:20:00,C,12,13.585,11.25,no_target,a
2423,9683,08:20:00,D,12,14.041,11.25,no_target,b
2424,9696,08:20:00,A,14,180.834,5.625,target_added,a
2425,9697,08:20:00,B,14,178.967,5.625,target_added,b
2426,9698,08:20:00,C,14,12.189,5.625,no_target,a
2427,9699,08:20:00,D,14,13.822,5.625,no_target,b
2428,9712,08:20:00,A,16,172.06799999999996,2.8125,target_added,a
2429,9713,08:20:00,B,16,172.813,2.8125,target_added,b
2430,9714,08:20:00,C,16,12.521,2.8125,no_target,a
2431,9715,08:20:00,D,16,12.566,2.8125,no_target,b
2432,9728,08:20:00,A,18,145.641,1.40625,target_added,a
2433,9729,08:20:00,B,18,161.289,1.40625,target_added,b
2434,9730,08:20:00,C,18,11.953,1.40625,no_target,a
2435,9731,08:20:00,D,18,11.788,1.40625,no_target,b
2436,9744,08:20:00,A,20,48.16,0.703125,target_added,a
2437,9745,08:20:00,B,20,183.577,0.703125,target_added,b
2438,9746,08:20:00,C,20,14.793,0.703125,no_target,a
2439,9747,08:20:00,D,20,13.014,0.703125,no_target,b
2440,9760,08:20:00,A,22,151.951,0.35156,target_added,a
2441,9761,08:20:00,B,22,185.908,0.35156,target_added,b
2442,9762,08:20:00,C,22,12.835,0.35156,no_target,a
2443,9763,08:20:00,D,22,12.348,0.35156,no_target,b
2444,9776,08:20:00,A,24,117.466,0.0,target_added,a
2445,9777,08:20:00,B,24,148.925,0.0,target_added,b
2446,9778,08:20:00,C,24,14.618,0.0,no_target,a
2447,9779,08:20:00,D,24,13.608,0.0,no_target,b
2448,9792,08:30:00,A,2,135.04399999999998,360.0,target_added,a
2449,9793,08:30:00,B,2,110.824,360.0,target_added,b
2450,9794,08:30:00,C,2,11.344,360.0,no_target,a
2451,9795,08:30:00,D,2,14.89,360.0,no_target,b
2452,9808,08:30:00,A,4,103.495,180.0,target_added,a
2453,9809,08:30:00,B,4,126.459,180.0,target_added,b
2454,9810,08:30:00,C,4,13.103,180.0,no_target,a
2455,9811,08:30:00,D,4,13.799,180.0,no_target,b
2456,9824,08:30:00,A,6,139.291,90.0,target_added,a
2457,9825,08:30:00,B,6,130.679,90.0,target_added,b
2458,9826,08:30:00,C,6,13.3,90.0,no_target,a
2459,9827,08:30:00,D,6,14.024,90.0,no_target,b
2460,9840,08:30:00,A,8,129.412,45.0,target_added,a
2461,9841,08:30:00,B,8,97.6,45.0,target_added,b
2462,9842,08:30:00,C,8,12.255999999999998,45.0,no_target,a
2463,9843,08:30:00,D,8,12.375,45.0,no_target,b
2464,9856,08:30:00,A,10,104.174,22.5,target_added,a
2465,9857,08:30:00,B,10,117.758,22.5,target_added,b
2466,9858,08:30:00,C,10,14.205,22.5,no_target,a
2467,9859,08:30:00,D,10,16.479,22.5,no_target,b
2468,9872,08:30:00,A,12,109.082,11.25,target_added,a
2469,9873,08:30:00,B,12,118.225,11.25,target_added,b
2470,9874,08:30:00,C,12,13.564,11.25,no_target,a
2471,9875,08:30:00,D,12,15.343,11.25,no_target,b
2472,9888,08:30:00,A,14,177.741,5.625,target_added,a
2473,9889,08:30:00,B,14,177.668,5.625,target_added,b
2474,9890,08:30:00,C,14,11.825,5.625,no_target,a
2475,9891,08:30:00,D,14,14.485,5.625,no_target,b
2476,9904,08:30:00,A,16,171.11,2.8125,target_added,a
2477,9905,08:30:00,B,16,171.752,2.8125,target_added,b
2478,9906,08:30:00,C,16,12.505999999999998,2.8125,no_target,a
2479,9907,08:30:00,D,16,13.561,2.8125,no_target,b
2480,9920,08:30:00,A,18,143.92,1.40625,target_added,a
2481,9921,08:30:00,B,18,158.497,1.40625,target_added,b
2482,9922,08:30:00,C,18,11.678,1.40625,no_target,a
2483,9923,08:30:00,D,18,12.961,1.40625,no_target,b
2484,9936,08:30:00,A,20,48.428,0.703125,target_added,a
2485,9937,08:30:00,B,20,181.74,0.703125,target_added,b
2486,9938,08:30:00,C,20,15.092,0.703125,no_target,a
2487,9939,08:30:00,D,20,13.328,0.703125,no_target,b
2488,9952,08:30:00,A,22,150.972,0.35156,target_added,a
2489,9953,08:30:00,B,22,184.775,0.35156,target_added,b
2490,9954,08:30:00,C,22,13.441,0.35156,no_target,a
2491,9955,08:30:00,D,22,12.698,0.35156,no_target,b
2492,9968,08:30:00,A,24,116.243,0.0,target_added,a
2493,9969,08:30:00,B,24,150.312,0.0,target_added,b
2494,9970,08:30:00,C,24,16.208,0.0,no_target,a
2495,9971,08:30:00,D,24,13.714,0.0,no_target,b
2496,9984,08:40:00,A,2,135.838,360.0,target_added,a
2497,9985,08:40:00,B,2,110.425,360.0,target_added,b
2498,9986,08:40:00,C,2,11.981,360.0,no_target,a
2499,9987,08:40:00,D,2,15.438,360.0,no_target,b
2500,10000,08:40:00,A,4,102.371,180.0,target_added,a
2501,10001,08:40:00,B,4,125.002,180.0,target_added,b
2502,10002,08:40:00,C,4,13.795,180.0,no_target,a
2503,10003,08:40:00,D,4,14.093,180.0,no_target,b
2504,10016,08:40:00,A,6,137.961,90.0,target_added,a
2505,10017,08:40:00,B,6,130.889,90.0,target_added,b
2506,10018,08:40:00,C,6,13.273,90.0,no_target,a
2507,10019,08:40:00,D,6,15.035,90.0,no_target,b
2508,10032,08:40:00,A,8,130.692,45.0,target_added,a
2509,10033,08:40:00,B,8,98.257,45.0,target_added,b
2510,10034,08:40:00,C,8,12.304,45.0,no_target,a
2511,10035,08:40:00,D,8,13.102,45.0,no_target,b
2512,10048,08:40:00,A,10,103.067,22.5,target_added,a
2513,10049,08:40:00,B,10,116.494,22.5,target_added,b
2514,10050,08:40:00,C,10,14.267,22.5,no_target,a
2515,10051,08:40:00,D,10,16.648,22.5,no_target,b
2516,10064,08:40:00,A,12,110.047,11.25,target_added,a
2517,10065,08:40:00,B,12,119.335,11.25,target_added,b
2518,10066,08:40:00,C,12,13.327,11.25,no_target,a
2519,10067,08:40:00,D,12,15.714,11.25,no_target,b
2520,10080,08:40:00,A,14,175.923,5.625,target_added,a
2521,10081,08:40:00,B,14,174.456,5.625,target_added,b
2522,10082,08:40:00,C,14,12.786,5.625,no_target,a
2523,10083,08:40:00,D,14,15.392,5.625,no_target,b
2524,10096,08:40:00,A,16,166.347,2.8125,target_added,a
2525,10097,08:40:00,B,16,167.207,2.8125,target_added,b
2526,10098,08:40:00,C,16,12.59,2.8125,no_target,a
2527,10099,08:40:00,D,16,13.675999999999998,2.8125,no_target,b
2528,10112,08:40:00,A,18,142.365,1.40625,target_added,a
2529,10113,08:40:00,B,18,157.189,1.40625,target_added,b
2530,10114,08:40:00,C,18,11.836,1.40625,no_target,a
2531,10115,08:40:00,D,18,13.986,1.40625,no_target,b
2532,10128,08:40:00,A,20,50.036,0.703125,target_added,a
2533,10129,08:40:00,B,20,177.255,0.703125,target_added,b
2534,10130,08:40:00,C,20,15.957,0.703125,no_target,a
2535,10131,08:40:00,D,20,13.601,0.703125,no_target,b
2536,10144,08:40:00,A,22,148.23,0.35156,target_added,a
2537,10145,08:40:00,B,22,181.662,0.35156,target_added,b
2538,10146,08:40:00,C,22,13.73,0.35156,no_target,a
2539,10147,08:40:00,D,22,13.312,0.35156,no_target,b
2540,10160,08:40:00,A,24,115.063,0.0,target_added,a
2541,10161,08:40:00,B,24,146.937,0.0,target_added,b
2542,10162,08:40:00,C,24,17.327,0.0,no_target,a
2543,10163,08:40:00,D,24,13.932,0.0,no_target,b
2544,10176,08:50:00,A,2,135.665,360.0,target_added,a
2545,10177,08:50:00,B,2,108.633,360.0,target_added,b
2546,10178,08:50:00,C,2,13.279000000000002,360.0,no_target,a
2547,10179,08:50:00,D,2,15.505999999999998,360.0,no_target,b
2548,10192,08:50:00,A,4,101.353,180.0,target_added,a
2549,10193,08:50:00,B,4,123.953,180.0,target_added,b
2550,10194,08:50:00,C,4,14.487,180.0,no_target,a
2551,10195,08:50:00,D,4,14.919,180.0,no_target,b
2552,10208,08:50:00,A,6,136.95,90.0,target_added,a
2553,10209,08:50:00,B,6,126.284,90.0,target_added,b
2554,10210,08:50:00,C,6,13.272,90.0,no_target,a
2555,10211,08:50:00,D,6,16.514,90.0,no_target,b
2556,10224,08:50:00,A,8,129.422,45.0,target_added,a
2557,10225,08:50:00,B,8,96.564,45.0,target_added,b
2558,10226,08:50:00,C,8,12.017,45.0,no_target,a
2559,10227,08:50:00,D,8,13.674,45.0,no_target,b
2560,10240,08:50:00,A,10,101.83,22.5,target_added,a
2561,10241,08:50:00,B,10,115.529,22.5,target_added,b
2562,10242,08:50:00,C,10,15.378,22.5,no_target,a
2563,10243,08:50:00,D,10,17.983,22.5,no_target,b
2564,10256,08:50:00,A,12,109.781,11.25,target_added,a
2565,10257,08:50:00,B,12,118.91,11.25,target_added,b
2566,10258,08:50:00,C,12,13.416,11.25,no_target,a
2567,10259,08:50:00,D,12,16.655,11.25,no_target,b
2568,10272,08:50:00,A,14,172.412,5.625,target_added,a
2569,10273,08:50:00,B,14,175.52900000000002,5.625,target_added,b
2570,10274,08:50:00,C,14,13.417,5.625,no_target,a
2571,10275,08:50:00,D,14,15.474,5.625,no_target,b
2572,10288,08:50:00,A,16,163.951,2.8125,target_added,a
2573,10289,08:50:00,B,16,166.37400000000005,2.8125,target_added,b
2574,10290,08:50:00,C,16,12.307,2.8125,no_target,a
2575,10291,08:50:00,D,16,14.063,2.8125,no_target,b
2576,10304,08:50:00,A,18,140.283,1.40625,target_added,a
2577,10305,08:50:00,B,18,155.817,1.40625,target_added,b
2578,10306,08:50:00,C,18,12.207,1.40625,no_target,a
2579,10307,08:50:00,D,18,14.162,1.40625,no_target,b
2580,10320,08:50:00,A,20,48.879,0.703125,target_added,a
2581,10321,08:50:00,B,20,177.007,0.703125,target_added,b
2582,10322,08:50:00,C,20,15.918,0.703125,no_target,a
2583,10323,08:50:00,D,20,15.130999999999998,0.703125,no_target,b
2584,10336,08:50:00,A,22,148.29399999999995,0.35156,target_added,a
2585,10337,08:50:00,B,22,180.18400000000003,0.35156,target_added,b
2586,10338,08:50:00,C,22,13.56,0.35156,no_target,a
2587,10339,08:50:00,D,22,13.958,0.35156,no_target,b
2588,10352,08:50:00,A,24,112.411,0.0,target_added,a
2589,10353,08:50:00,B,24,143.319,0.0,target_added,b
2590,10354,08:50:00,C,24,17.504,0.0,no_target,a
2591,10355,08:50:00,D,24,14.94,0.0,no_target,b
2592,10368,09:00:00,A,2,135.675,360.0,target_added,a
2593,10369,09:00:00,B,2,106.718,360.0,target_added,b
2594,10370,09:00:00,C,2,14.185,360.0,no_target,a
2595,10371,09:00:00,D,2,15.682,360.0,no_target,b
2596,10384,09:00:00,A,4,101.08,180.0,target_added,a
2597,10385,09:00:00,B,4,122.383,180.0,target_added,b
2598,10386,09:00:00,C,4,14.255,180.0,no_target,a
2599,10387,09:00:00,D,4,15.333,180.0,no_target,b
2600,10400,09:00:00,A,6,133.447,90.0,target_added,a
2601,10401,09:00:00,B,6,124.548,90.0,target_added,b
2602,10402,09:00:00,C,6,13.205,90.0,no_target,a
2603,10403,09:00:00,D,6,16.993,90.0,no_target,b
2604,10416,09:00:00,A,8,126.277,45.0,target_added,a
2605,10417,09:00:00,B,8,95.062,45.0,target_added,b
2606,10418,09:00:00,C,8,11.74,45.0,no_target,a
2607,10419,09:00:00,D,8,13.804,45.0,no_target,b
2608,10432,09:00:00,A,10,102.674,22.5,target_added,a
2609,10433,09:00:00,B,10,116.341,22.5,target_added,b
2610,10434,09:00:00,C,10,16.346,22.5,no_target,a
2611,10435,09:00:00,D,10,18.563,22.5,no_target,b
2612,10448,09:00:00,A,12,107.461,11.25,target_added,a
2613,10449,09:00:00,B,12,117.259,11.25,target_added,b
2614,10450,09:00:00,C,12,14.244000000000002,11.25,no_target,a
2615,10451,09:00:00,D,12,17.521,11.25,no_target,b
2616,10464,09:00:00,A,14,170.222,5.625,target_added,a
2617,10465,09:00:00,B,14,174.99,5.625,target_added,b
2618,10466,09:00:00,C,14,13.466,5.625,no_target,a
2619,10467,09:00:00,D,14,15.944,5.625,no_target,b
2620,10480,09:00:00,A,16,166.487,2.8125,target_added,a
2621,10481,09:00:00,B,16,164.3,2.8125,target_added,b
2622,10482,09:00:00,C,16,12.328,2.8125,no_target,a
2623,10483,09:00:00,D,16,15.011,2.8125,no_target,b
2624,10496,09:00:00,A,18,138.928,1.40625,target_added,a
2625,10497,09:00:00,B,18,154.079,1.40625,target_added,b
2626,10498,09:00:00,C,18,13.046,1.40625,no_target,a
2627,10499,09:00:00,D,18,14.47,1.40625,no_target,b
2628,10512,09:00:00,A,20,48.176,0.703125,target_added,a
2629,10513,09:00:00,B,20,177.96599999999995,0.703125,target_added,b
2630,10514,09:00:00,C,20,16.295,0.703125,no_target,a
2631,10515,09:00:00,D,20,15.695,0.703125,no_target,b
2632,10528,09:00:00,A,22,146.736,0.35156,target_added,a
2633,10529,09:00:00,B,22,177.455,0.35156,target_added,b
2634,10530,09:00:00,C,22,13.81,0.35156,no_target,a
2635,10531,09:00:00,D,22,13.765,0.35156,no_target,b
2636,10544,09:00:00,A,24,111.778,0.0,target_added,a
2637,10545,09:00:00,B,24,143.47899999999996,0.0,target_added,b
2638,10546,09:00:00,C,24,17.537,0.0,no_target,a
2639,10547,09:00:00,D,24,15.214,0.0,no_target,b
2640,10560,09:10:00,A,2,136.374,360.0,target_added,a
2641,10561,09:10:00,B,2,106.796,360.0,target_added,b
2642,10562,09:10:00,C,2,14.72,360.0,no_target,a
2643,10563,09:10:00,D,2,15.893,360.0,no_target,b
2644,10576,09:10:00,A,4,99.906,180.0,target_added,a
2645,10577,09:10:00,B,4,121.473,180.0,target_added,b
2646,10578,09:10:00,C,4,13.901,180.0,no_target,a
2647,10579,09:10:00,D,4,15.681,180.0,no_target,b
2648,10592,09:10:00,A,6,133.845,90.0,target_added,a
2649,10593,09:10:00,B,6,124.489,90.0,target_added,b
2650,10594,09:10:00,C,6,14.886,90.0,no_target,a
2651,10595,09:10:00,D,6,17.532,90.0,no_target,b
