,Unnamed: 0,time,row_384,column_384,rfu_value,replicate,gRNA,reporter,target,standard_conc,hours,minutes,seconds
2911,2911,05:40:00,M,15,24783.686,b,syn_11C,r17A-AAAAA-phos,target_added,,05,40,00
2912,2912,05:40:00,A,17,525.996,a,,,,0.0390625,05,40,00
2913,2913,05:40:00,C,17,573.814,b,,,,0.0390625,05,40,00
2914,2914,05:40:00,E,17,700.39,c,,,,0.0390625,05,40,00
2915,2915,05:40:00,G,17,722.893,a,no_gRNA,r17Ar3C,target_added,,05,40,00
2916,2916,05:40:00,I,17,565.375,b,no_gRNA,r17Ar3C,target_added,,05,40,00
2917,2917,05:40:00,K,17,405.045,c,no_gRNA,r17Ar3C,target_added,,05,40,00
2918,2918,05:40:00,M,17,25281.553,c,syn_11C,r17A-AAAAA-phos,target_added,,05,40,00
2919,2919,05:40:00,A,19,455.676,a,,,,0.0195312,05,40,00
2920,2920,05:40:00,C,19,478.17800000000005,b,,,,0.0195312,05,40,00
2921,2921,05:40:00,E,19,497.86800000000005,c,,,,0.0195312,05,40,00
2922,2922,05:40:00,G,19,0.0,,,,,,05,40,00
2923,2923,05:40:00,I,19,14.064,,,,,,05,40,00
2924,2924,05:40:00,K,19,8.437999999999999,,,,,,05,40,00
2925,2925,05:40:00,M,19,888.8489999999998,c,syn_11C,r17A-AAAAA-phos,no_target,,05,40,00
2926,2926,05:40:00,A,21,354.414,a,,,,0.0097656,05,40,00
2927,2927,05:40:00,C,21,452.86300000000006,b,,,,0.0097656,05,40,00
2928,2928,05:40:00,E,21,531.621,c,,,,0.0097656,05,40,00
2929,2929,05:40:00,G,21,22.502,,,,,,05,40,00
2930,2930,05:40:00,I,21,14.064,,,,,,05,40,00
2931,2931,05:40:00,K,21,16.877,,,,,,05,40,00
2932,2932,05:40:00,M,21,26063.516,c,syn_11C,r17A-AAAAA-phos,target_added,,05,40,00
2933,2933,05:40:00,A,23,407.858,a,,,,0,05,40,00
2934,2934,05:40:00,C,23,362.853,b,,,,0,05,40,00
2935,2935,05:40:00,E,23,444.424,c,,,,0,05,40,00
2936,2936,05:40:00,G,23,8.437999999999999,,,,,,05,40,00
2937,2937,05:40:00,I,23,8.437999999999999,,,,,,05,40,00
2938,2938,05:40:00,K,23,2.813,,,,,,05,40,00
2939,2939,05:40:00,M,23,25981.941000000006,c,syn_11C,r17A-AAAAA-phos,target_added,,05,40,00
2940,2940,05:50:00,A,1,24801.527,a,,,,10,05,50,00
2941,2941,05:50:00,C,1,24054.729,b,,,,10,05,50,00
2942,2942,05:50:00,E,1,24551.656000000006,c,,,,10,05,50,00
2943,2943,05:50:00,G,1,45737.113,a,alt-R_11C,r17Ar3C,target_added,,05,50,00
2944,2944,05:50:00,I,1,45024.004,b,alt-R_11C,r17Ar3C,target_added,,05,50,00
2945,2945,05:50:00,K,1,35801.344,c,alt-R_11C,r17Ar3C,target_added,,05,50,00
2946,2946,05:50:00,M,1,25278.803,a,syn_11C,r17A-AAAAA-phos,target_added,,05,50,00
2947,2947,05:50:00,A,3,12796.621,a,,,,5,05,50,00
2948,2948,05:50:00,C,3,13925.24,b,,,,5,05,50,00
2949,2949,05:50:00,E,3,14270.562,c,,,,5,05,50,00
2950,2950,05:50:00,G,3,40863.277,a,syn_11C,r17Ar3C,target_added,,05,50,00
2951,2951,05:50:00,I,3,40377.582,b,syn_11C,r17Ar3C,target_added,,05,50,00
2952,2952,05:50:00,K,3,35863.109,c,syn_11C,r17Ar3C,target_added,,05,50,00
2953,2953,05:50:00,M,3,901.21,a,syn_11C,r17A-AAAAA-phos,no_target,,05,50,00
2954,2954,05:50:00,A,5,7726.262,a,,,,2.5,05,50,00
2955,2955,05:50:00,C,5,8068.778,b,,,,2.5,05,50,00
2956,2956,05:50:00,E,5,8206.346,c,,,,2.5,05,50,00
2957,2957,05:50:00,G,5,339.708,a,alt-R_11C,r17Ar3C,no_target,,05,50,00
2958,2958,05:50:00,I,5,247.061,b,alt-R_11C,r17Ar3C,no_target,,05,50,00
2959,2959,05:50:00,K,5,120.723,c,alt-R_11C,r17Ar3C,no_target,,05,50,00
2960,2960,05:50:00,M,5,25795.383,a,syn_11C,r17A-AAAAA-phos,target_added,,05,50,00
2961,2961,05:50:00,A,7,4427.44,a,,,,1.25,05,50,00
2962,2962,05:50:00,C,7,4781.186,b,,,,1.25,05,50,00
2963,2963,05:50:00,E,7,4820.491,c,,,,1.25,05,50,00
2964,2964,05:50:00,G,7,642.919,a,syn_11C,r17Ar3C,no_target,,05,50,00
2965,2965,05:50:00,I,7,614.844,b,syn_11C,r17Ar3C,no_target,,05,50,00
2966,2966,05:50:00,K,7,311.633,c,syn_11C,r17Ar3C,no_target,,05,50,00
2967,2967,05:50:00,M,7,25803.805,a,syn_11C,r17A-AAAAA-phos,target_added,,05,50,00
2968,2968,05:50:00,A,9,2293.734,a,,,,0.625,05,50,00
2969,2969,05:50:00,C,9,2428.494,b,,,,0.625,05,50,00
2970,2970,05:50:00,E,9,2439.724,c,,,,0.625,05,50,00
2971,2971,05:50:00,G,9,40026.645,a,alt-R_11C,r17Ar3C,target_added,,05,50,00
2972,2972,05:50:00,I,9,39905.918,b,alt-R_11C,r17Ar3C,target_added,,05,50,00
2973,2973,05:50:00,K,9,35503.746,c,alt-R_11C,r17Ar3C,target_added,,05,50,00
2974,2974,05:50:00,M,9,26421.459,b,syn_11C,r17A-AAAAA-phos,target_added,,05,50,00
2975,2975,05:50:00,A,11,1417.792,a,,,,0.3125,05,50,00
2976,2976,05:50:00,C,11,1465.519,b,,,,0.3125,05,50,00
2977,2977,05:50:00,E,11,1532.899,c,,,,0.3125,05,50,00
2978,2978,05:50:00,G,11,39639.203,a,syn_11C,r17Ar3C,target_added,,05,50,00
2979,2979,05:50:00,I,11,41228.254,b,syn_11C,r17Ar3C,target_added,,05,50,00
2980,2980,05:50:00,K,11,35461.633,c,syn_11C,r17Ar3C,target_added,,05,50,00
2981,2981,05:50:00,M,11,881.557,b,syn_11C,r17A-AAAAA-phos,no_target,,05,50,00
2982,2982,05:50:00,A,13,833.83,a,,,,0.15625,05,50,00
2983,2983,05:50:00,C,13,979.82,b,,,,0.15625,05,50,00
2984,2984,05:50:00,E,13,948.938,c,,,,0.15625,05,50,00
2985,2985,05:50:00,G,13,2658.71,a,alt-R_11C,no_reporter,target_added,,05,50,00
2986,2986,05:50:00,I,13,2894.541,b,alt-R_11C,no_reporter,target_added,,05,50,00
2987,2987,05:50:00,K,13,2338.654,c,alt-R_11C,no_reporter,target_added,,05,50,00
2988,2988,05:50:00,M,13,26466.379,b,syn_11C,r17A-AAAAA-phos,target_added,,05,50,00
2989,2989,05:50:00,A,15,811.37,a,,,,0.078125,05,50,00
2990,2990,05:50:00,C,15,679.4169999999998,b,,,,0.078125,05,50,00
2991,2991,05:50:00,E,15,676.6089999999998,c,,,,0.078125,05,50,00
2992,2992,05:50:00,G,15,2288.119,a,syn_11C,no_reporter,target_added,,05,50,00
2993,2993,05:50:00,I,15,2088.786,b,syn_11C,no_reporter,target_added,,05,50,00
2994,2994,05:50:00,K,15,1838.918,c,syn_11C,no_reporter,target_added,,05,50,00
2995,2995,05:50:00,M,15,24144.568,b,syn_11C,r17A-AAAAA-phos,target_added,,05,50,00
2996,2996,05:50:00,A,17,488.506,a,,,,0.0390625,05,50,00
2997,2997,05:50:00,C,17,527.812,b,,,,0.0390625,05,50,00
2998,2998,05:50:00,E,17,673.802,c,,,,0.0390625,05,50,00
2999,2999,05:50:00,G,17,802.947,a,no_gRNA,r17Ar3C,target_added,,05,50,00
3000,3000,05:50:00,I,17,541.849,b,no_gRNA,r17Ar3C,target_added,,05,50,00
3001,3001,05:50:00,K,17,429.549,c,no_gRNA,r17Ar3C,target_added,,05,50,00
3002,3002,05:50:00,M,17,23919.969,c,syn_11C,r17A-AAAAA-phos,target_added,,05,50,00
3003,3003,05:50:00,A,19,477.276,a,,,,0.0195312,05,50,00
3004,3004,05:50:00,C,19,460.431,b,,,,0.0195312,05,50,00
3005,3005,05:50:00,E,19,508.159,c,,,,0.0195312,05,50,00
3006,3006,05:50:00,G,19,5.615,,,,,,05,50,00
3007,3007,05:50:00,I,19,16.845,,,,,,05,50,00
3008,3008,05:50:00,K,19,11.23,,,,,,05,50,00
3009,3009,05:50:00,M,19,864.712,c,syn_11C,r17A-AAAAA-phos,no_target,,05,50,00
3010,3010,05:50:00,A,21,463.239,a,,,,0.0097656,05,50,00
3011,3011,05:50:00,C,21,477.276,b,,,,0.0097656,05,50,00
3012,3012,05:50:00,E,21,443.586,c,,,,0.0097656,05,50,00
3013,3013,05:50:00,G,21,14.038,,,,,,05,50,00
3014,3014,05:50:00,I,21,11.23,,,,,,05,50,00
3015,3015,05:50:00,K,21,11.23,,,,,,05,50,00
3016,3016,05:50:00,M,21,25472.52,c,syn_11C,r17A-AAAAA-phos,target_added,,05,50,00
3017,3017,05:50:00,A,23,370.591,a,,,,0,05,50,00
3018,3018,05:50:00,C,23,398.666,b,,,,0,05,50,00
3019,3019,05:50:00,E,23,460.431,c,,,,0,05,50,00
3020,3020,05:50:00,G,23,8.423,,,,,,05,50,00
3021,3021,05:50:00,I,23,5.615,,,,,,05,50,00
3022,3022,05:50:00,K,23,14.038,,,,,,05,50,00
3023,3023,05:50:00,M,23,25107.545,c,syn_11C,r17A-AAAAA-phos,target_added,,05,50,00
3024,3024,06:00:00,A,1,23764.627,a,,,,10,06,00,00
3025,3025,06:00:00,C,1,23101.297,b,,,,10,06,00,00
3026,3026,06:00:00,E,1,23789.924,c,,,,10,06,00,00
3027,3027,06:00:00,G,1,44999.609,a,alt-R_11C,r17Ar3C,target_added,,06,00,00
3028,3028,06:00:00,I,1,43436.848,b,alt-R_11C,r17Ar3C,target_added,,06,00,00
3029,3029,06:00:00,K,1,34734.863,c,alt-R_11C,r17Ar3C,target_added,,06,00,00
3030,3030,06:00:00,M,1,24902.969,a,syn_11C,r17A-AAAAA-phos,target_added,,06,00,00
3031,3031,06:00:00,A,3,12369.973999999998,a,,,,5,06,00,00
3032,3032,06:00:00,C,3,13662.903,b,,,,5,06,00,00
3033,3033,06:00:00,E,3,13837.169,c,,,,5,06,00,00
3034,3034,06:00:00,G,3,39937.504,a,syn_11C,r17Ar3C,target_added,,06,00,00
3035,3035,06:00:00,I,3,39515.895,b,syn_11C,r17Ar3C,target_added,,06,00,00
3036,3036,06:00:00,K,3,34734.863,c,syn_11C,r17Ar3C,target_added,,06,00,00
3037,3037,06:00:00,M,3,944.402,a,syn_11C,r17A-AAAAA-phos,no_target,,06,00,00
3038,3038,06:00:00,A,5,7614.236999999999,a,,,,2.5,06,00,00
3039,3039,06:00:00,C,5,7650.776999999999,b,,,,2.5,06,00,00
3040,3040,06:00:00,E,5,8052.709,c,,,,2.5,06,00,00
3041,3041,06:00:00,G,5,267.018,a,alt-R_11C,r17Ar3C,no_target,,06,00,00
3042,3042,06:00:00,I,5,210.804,b,alt-R_11C,r17Ar3C,no_target,,06,00,00
3043,3043,06:00:00,K,5,129.293,c,alt-R_11C,r17Ar3C,no_target,,06,00,00
3044,3044,06:00:00,M,5,24689.355,a,syn_11C,r17A-AAAAA-phos,target_added,,06,00,00
3045,3045,06:00:00,A,7,4159.864000000001,a,,,,1.25,06,00,00
3046,3046,06:00:00,C,7,4544.932,b,,,,1.25,06,00,00
3047,3047,06:00:00,E,7,4488.718,c,,,,1.25,06,00,00
3048,3048,06:00:00,G,7,691.437,a,syn_11C,r17Ar3C,no_target,,06,00,00
3049,3049,06:00:00,I,7,618.3580000000002,b,syn_11C,r17Ar3C,no_target,,06,00,00
3050,3050,06:00:00,K,7,331.665,c,syn_11C,r17Ar3C,no_target,,06,00,00
3051,3051,06:00:00,M,7,25687.158,a,syn_11C,r17A-AAAAA-phos,target_added,,06,00,00
3052,3052,06:00:00,A,9,2231.711,a,,,,0.625,06,00,00
3053,3053,06:00:00,C,9,2588.672,b,,,,0.625,06,00,00
3054,3054,06:00:00,E,9,2585.861,c,,,,0.625,06,00,00
3055,3055,06:00:00,G,9,38979.047,a,alt-R_11C,r17Ar3C,target_added,,06,00,00
3056,3056,06:00:00,I,9,38858.18700000001,b,alt-R_11C,r17Ar3C,target_added,,06,00,00
3057,3057,06:00:00,K,9,33894.457,c,alt-R_11C,r17Ar3C,target_added,,06,00,00
3058,3058,06:00:00,M,9,25779.912,b,syn_11C,r17A-AAAAA-phos,target_added,,06,00,00
3059,3059,06:00:00,A,11,1447.52,a,,,,0.3125,06,00,00
3060,3060,06:00:00,C,11,1495.302,b,,,,0.3125,06,00,00
3061,3061,06:00:00,E,11,1475.6270000000004,c,,,,0.3125,06,00,00
3062,3062,06:00:00,G,11,37989.676,a,syn_11C,r17Ar3C,target_added,,06,00,00
3063,3063,06:00:00,I,11,40165.172,b,syn_11C,r17Ar3C,target_added,,06,00,00
3064,3064,06:00:00,K,11,34001.266,c,syn_11C,r17Ar3C,target_added,,06,00,00
3065,3065,06:00:00,M,11,896.6189999999998,b,syn_11C,r17A-AAAAA-phos,no_target,,06,00,00
3066,3066,06:00:00,A,13,801.055,a,,,,0.15625,06,00,00
3067,3067,06:00:00,C,13,902.241,b,,,,0.15625,06,00,00
3068,3068,06:00:00,E,13,902.241,c,,,,0.15625,06,00,00
3069,3069,06:00:00,G,13,2675.804,a,alt-R_11C,no_reporter,target_added,,06,00,00
3070,3070,06:00:00,I,13,2751.6940000000004,b,alt-R_11C,no_reporter,target_added,,06,00,00
3071,3071,06:00:00,K,13,2110.85,c,alt-R_11C,no_reporter,target_added,,06,00,00
3072,3072,06:00:00,M,13,25271.172,b,syn_11C,r17A-AAAAA-phos,target_added,,06,00,00
3073,3073,06:00:00,A,15,716.7330000000002,a,,,,0.078125,06,00,00
3074,3074,06:00:00,C,15,674.573,b,,,,0.078125,06,00,00
3075,3075,06:00:00,E,15,733.5980000000002,c,,,,0.078125,06,00,00
3076,3076,06:00:00,G,15,2124.903,a,syn_11C,no_reporter,target_added,,06,00,00
3077,3077,06:00:00,I,15,2130.525,b,syn_11C,no_reporter,target_added,,06,00,00
3078,3078,06:00:00,K,15,1796.049,c,syn_11C,no_reporter,target_added,,06,00,00
3079,3079,06:00:00,M,15,24318.338,b,syn_11C,r17A-AAAAA-phos,target_added,,06,00,00
3080,3080,06:00:00,A,17,494.687,a,,,,0.0390625,06,00,00
3081,3081,06:00:00,C,17,559.3330000000002,b,,,,0.0390625,06,00,00
3082,3082,06:00:00,E,17,604.305,c,,,,0.0390625,06,00,00
3083,3083,06:00:00,G,17,781.38,a,no_gRNA,r17Ar3C,target_added,,06,00,00
3084,3084,06:00:00,I,17,604.305,b,no_gRNA,r17Ar3C,target_added,,06,00,00
3085,3085,06:00:00,K,17,525.604,c,no_gRNA,r17Ar3C,target_added,,06,00,00
3086,3086,06:00:00,M,17,24020.402,c,syn_11C,r17A-AAAAA-phos,target_added,,06,00,00
3087,3087,06:00:00,A,19,503.119,a,,,,0.0195312,06,00,00
3088,3088,06:00:00,C,19,446.904,b,,,,0.0195312,06,00,00
3089,3089,06:00:00,E,19,494.687,c,,,,0.0195312,06,00,00
3090,3090,06:00:00,G,19,2.8110000000000004,,,,,,06,00,00
3091,3091,06:00:00,I,19,8.432,,,,,,06,00,00
3092,3092,06:00:00,K,19,8.432,,,,,,06,00,00
3093,3093,06:00:00,M,19,789.812,c,syn_11C,r17A-AAAAA-phos,no_target,,06,00,00
3094,3094,06:00:00,A,21,390.69,a,,,,0.0097656,06,00,00
3095,3095,06:00:00,C,21,446.904,b,,,,0.0097656,06,00,00
3096,3096,06:00:00,E,21,441.283,c,,,,0.0097656,06,00,00
3097,3097,06:00:00,G,21,22.486,,,,,,06,00,00
3098,3098,06:00:00,I,21,22.486,,,,,,06,00,00
3099,3099,06:00:00,K,21,8.432,,,,,,06,00,00
3100,3100,06:00:00,M,21,25065.99,c,syn_11C,r17A-AAAAA-phos,target_added,,06,00,00
3101,3101,06:00:00,A,23,413.176,a,,,,0,06,00,00
3102,3102,06:00:00,C,23,401.93300000000005,b,,,,0,06,00,00
3103,3103,06:00:00,E,23,413.176,c,,,,0,06,00,00
3104,3104,06:00:00,G,23,0.0,,,,,,06,00,00
3105,3105,06:00:00,I,23,8.432,,,,,,06,00,00
3106,3106,06:00:00,K,23,11.243,,,,,,06,00,00
3107,3107,06:00:00,M,23,24506.656000000006,c,syn_11C,r17A-AAAAA-phos,target_added,,06,00,00
3108,3108,06:10:00,A,1,22760.768,a,,,,10,06,10,00
3109,3109,06:10:00,C,1,22612.078,b,,,,10,06,10,00
3110,3110,06:10:00,E,1,22802.852000000006,c,,,,10,06,10,00
3111,3111,06:10:00,G,1,42755.34400000001,a,alt-R_11C,r17Ar3C,target_added,,06,10,00
3112,3112,06:10:00,I,1,42657.152,b,alt-R_11C,r17Ar3C,target_added,,06,10,00
3113,3113,06:10:00,K,1,34047.168,c,alt-R_11C,r17Ar3C,target_added,,06,10,00
3114,3114,06:10:00,M,1,24449.66,a,syn_11C,r17A-AAAAA-phos,target_added,,06,10,00
3115,3115,06:10:00,A,3,12181.345,a,,,,5,06,10,00
3116,3116,06:10:00,C,3,13325.977,b,,,,5,06,10,00
3117,3117,06:10:00,E,3,13011.765,c,,,,5,06,10,00
3118,3118,06:10:00,G,3,38667.777,a,syn_11C,r17Ar3C,target_added,,06,10,00
3119,3119,06:10:00,I,3,38190.848,b,syn_11C,r17Ar3C,target_added,,06,10,00
3120,3120,06:10:00,K,3,34083.641,c,syn_11C,r17Ar3C,target_added,,06,10,00
3121,3121,06:10:00,M,3,712.5889999999998,a,syn_11C,r17A-AAAAA-phos,no_target,,06,10,00
3122,3122,06:10:00,A,5,7330.69,a,,,,2.5,06,10,00
3123,3123,06:10:00,C,5,7880.562,b,,,,2.5,06,10,00
3124,3124,06:10:00,E,5,7866.5340000000015,c,,,,2.5,06,10,00
3125,3125,06:10:00,G,5,333.851,a,alt-R_11C,r17Ar3C,no_target,,06,10,00
3126,3126,06:10:00,I,5,255.298,b,alt-R_11C,r17Ar3C,no_target,,06,10,00
3127,3127,06:10:00,K,5,115.024,c,alt-R_11C,r17Ar3C,no_target,,06,10,00
3128,3128,06:10:00,M,5,24449.66,a,syn_11C,r17A-AAAAA-phos,target_added,,06,10,00
3129,3129,06:10:00,A,7,4247.479,a,,,,1.25,06,10,00
3130,3130,06:10:00,C,7,4354.087,b,,,,1.25,06,10,00
3131,3131,06:10:00,E,7,4696.355,c,,,,1.25,06,10,00
3132,3132,06:10:00,G,7,563.899,a,syn_11C,r17Ar3C,no_target,,06,10,00
3133,3133,06:10:00,I,7,589.148,b,syn_11C,r17Ar3C,no_target,,06,10,00
3134,3134,06:10:00,K,7,342.267,c,syn_11C,r17Ar3C,no_target,,06,10,00
3135,3135,06:10:00,M,7,25120.168,a,syn_11C,r17A-AAAAA-phos,target_added,,06,10,00
3136,3136,06:10:00,A,9,2199.488,a,,,,0.625,06,10,00
3137,3137,06:10:00,C,9,2407.092,b,,,,0.625,06,10,00
3138,3138,06:10:00,E,9,2398.676,c,,,,0.625,06,10,00
3139,3139,06:10:00,G,9,37753.195,a,alt-R_11C,r17Ar3C,target_added,,06,10,00
3140,3140,06:10:00,I,9,38047.766,b,alt-R_11C,r17Ar3C,target_added,,06,10,00
3141,3141,06:10:00,K,9,32624.795,c,alt-R_11C,r17Ar3C,target_added,,06,10,00
3142,3142,06:10:00,M,9,24763.873,b,syn_11C,r17A-AAAAA-phos,target_added,,06,10,00
3143,3143,06:10:00,A,11,1413.956,a,,,,0.3125,06,10,00
3144,3144,06:10:00,C,11,1514.953,b,,,,0.3125,06,10,00
3145,3145,06:10:00,E,11,1601.9229999999998,c,,,,0.3125,06,10,00
3146,3146,06:10:00,G,11,37377.262,a,syn_11C,r17Ar3C,target_added,,06,10,00
3147,3147,06:10:00,I,11,38794.023,b,syn_11C,r17Ar3C,target_added,,06,10,00
3148,3148,06:10:00,K,11,33502.91,c,syn_11C,r17Ar3C,target_added,,06,10,00
3149,3149,06:10:00,M,11,917.388,b,syn_11C,r17A-AAAAA-phos,no_target,,06,10,00
3150,3150,06:10:00,A,13,850.057,a,,,,0.15625,06,10,00
3151,3151,06:10:00,C,13,889.334,b,,,,0.15625,06,10,00
3152,3152,06:10:00,E,13,886.528,c,,,,0.15625,06,10,00
3153,3153,06:10:00,G,13,2595.059,a,alt-R_11C,no_reporter,target_added,,06,10,00
3154,3154,06:10:00,I,13,2583.837,b,alt-R_11C,no_reporter,target_added,,06,10,00
3155,3155,06:10:00,K,13,2171.433,c,alt-R_11C,no_reporter,target_added,,06,10,00
3156,3156,06:10:00,M,13,24971.479,b,syn_11C,r17A-AAAAA-phos,target_added,,06,10,00
3157,3157,06:10:00,A,15,648.063,a,,,,0.078125,06,10,00
3158,3158,06:10:00,C,15,732.227,b,,,,0.078125,06,10,00
3159,3159,06:10:00,E,15,692.951,c,,,,0.078125,06,10,00
3160,3160,06:10:00,G,15,2230.348,a,syn_11C,no_reporter,target_added,,06,10,00
3161,3161,06:10:00,I,15,2028.354,b,syn_11C,no_reporter,target_added,,06,10,00
3162,3162,06:10:00,K,15,1851.609,c,syn_11C,no_reporter,target_added,,06,10,00
3163,3163,06:10:00,M,15,22971.18,b,syn_11C,r17A-AAAAA-phos,target_added,,06,10,00
3164,3164,06:10:00,A,17,490.957,a,,,,0.0390625,06,10,00
3165,3165,06:10:00,C,17,448.875,b,,,,0.0390625,06,10,00
3166,3166,06:10:00,E,17,645.258,c,,,,0.0390625,06,10,00
3167,3167,06:10:00,G,17,656.48,a,no_gRNA,r17Ar3C,target_added,,06,10,00
3168,3168,06:10:00,I,17,597.565,b,no_gRNA,r17Ar3C,target_added,,06,10,00
3169,3169,06:10:00,K,17,462.902,c,no_gRNA,r17Ar3C,target_added,,06,10,00
3170,3170,06:10:00,M,17,23103.035,c,syn_11C,r17A-AAAAA-phos,target_added,,06,10,00
3171,3171,06:10:00,A,19,457.291,a,,,,0.0195312,06,10,00
3172,3172,06:10:00,C,19,479.735,b,,,,0.0195312,06,10,00
3173,3173,06:10:00,E,19,446.07,c,,,,0.0195312,06,10,00
3174,3174,06:10:00,G,19,14.027,,,,,,06,10,00
3175,3175,06:10:00,I,19,2.805,,,,,,06,10,00
3176,3176,06:10:00,K,19,16.833,,,,,,06,10,00
3177,3177,06:10:00,M,19,864.084,c,syn_11C,r17A-AAAAA-phos,no_target,,06,10,00
3178,3178,06:10:00,A,21,403.987,a,,,,0.0097656,06,10,00
3179,3179,06:10:00,C,21,412.404,b,,,,0.0097656,06,10,00
3180,3180,06:10:00,E,21,530.234,c,,,,0.0097656,06,10,00
3181,3181,06:10:00,G,21,2.805,,,,,,06,10,00
3182,3182,06:10:00,I,21,16.833,,,,,,06,10,00
3183,3183,06:10:00,K,21,8.416,,,,,,06,10,00
3184,3184,06:10:00,M,21,23731.461,c,syn_11C,r17A-AAAAA-phos,target_added,,06,10,00
3185,3185,06:10:00,A,23,373.127,a,,,,0,06,10,00
3186,3186,06:10:00,C,23,418.015,b,,,,0,06,10,00
3187,3187,06:10:00,E,23,423.626,c,,,,0,06,10,00
3188,3188,06:10:00,G,23,2.805,,,,,,06,10,00
3189,3189,06:10:00,I,23,16.833,,,,,,06,10,00
3190,3190,06:10:00,K,23,16.833,,,,,,06,10,00
3191,3191,06:10:00,M,23,23501.412,c,syn_11C,r17A-AAAAA-phos,target_added,,06,10,00
3192,3192,06:20:00,A,1,21997.912,a,,,,10,06,20,00
3193,3193,06:20:00,C,1,21789.936,b,,,,10,06,20,00
3194,3194,06:20:00,E,1,22194.65,c,,,,10,06,20,00
3195,3195,06:20:00,G,1,41758.656,a,alt-R_11C,r17Ar3C,target_added,,06,20,00
3196,3196,06:20:00,I,1,41741.793,b,alt-R_11C,r17Ar3C,target_added,,06,20,00
3197,3197,06:20:00,K,1,32236.625,c,alt-R_11C,r17Ar3C,target_added,,06,20,00
3198,3198,06:20:00,M,1,23299.184,a,syn_11C,r17A-AAAAA-phos,target_added,,06,20,00
3199,3199,06:20:00,A,3,12057.116000000002,a,,,,5,06,20,00
3200,3200,06:20:00,C,3,12332.548,b,,,,5,06,20,00
3201,3201,06:20:00,E,3,13077.334,c,,,,5,06,20,00
3202,3202,06:20:00,G,3,38116.227,a,syn_11C,r17Ar3C,target_added,,06,20,00
3203,3203,06:20:00,I,3,36300.633,b,syn_11C,r17Ar3C,target_added,,06,20,00
3204,3204,06:20:00,K,3,32644.15,c,syn_11C,r17Ar3C,target_added,,06,20,00
3205,3205,06:20:00,M,3,781.324,a,syn_11C,r17A-AAAAA-phos,no_target,,06,20,00
3206,3206,06:20:00,A,5,6956.029,a,,,,2.5,06,20,00
3207,3207,06:20:00,C,5,7270.807,b,,,,2.5,06,20,00
3208,3208,06:20:00,E,5,7698.005,c,,,,2.5,06,20,00
3209,3209,06:20:00,G,5,300.725,a,alt-R_11C,r17Ar3C,no_target,,06,20,00
3210,3210,06:20:00,I,5,207.978,b,alt-R_11C,r17Ar3C,no_target,,06,20,00
3211,3211,06:20:00,K,5,143.336,c,alt-R_11C,r17Ar3C,no_target,,06,20,00
3212,3212,06:20:00,M,5,23934.359,a,syn_11C,r17A-AAAAA-phos,target_added,,06,20,00
3213,3213,06:20:00,A,7,3951.586,a,,,,1.25,06,20,00
3214,3214,06:20:00,C,7,4215.775,b,,,,1.25,06,20,00
3215,3215,06:20:00,E,7,4536.174,c,,,,1.25,06,20,00
3216,3216,06:20:00,G,7,601.451,a,syn_11C,r17Ar3C,no_target,,06,20,00
3217,3217,06:20:00,I,7,607.072,b,syn_11C,r17Ar3C,no_target,,06,20,00
3218,3218,06:20:00,K,7,309.157,c,syn_11C,r17Ar3C,no_target,,06,20,00
3219,3219,06:20:00,M,7,24178.873,a,syn_11C,r17A-AAAAA-phos,target_added,,06,20,00
3220,3220,06:20:00,A,9,2245.603,a,,,,0.625,06,20,00
3221,3221,06:20:00,C,9,2256.845,b,,,,0.625,06,20,00
3222,3222,06:20:00,E,9,2546.328,c,,,,0.625,06,20,00
3223,3223,06:20:00,G,9,36921.754,a,alt-R_11C,r17Ar3C,target_added,,06,20,00
3224,3224,06:20:00,I,9,36559.199,b,alt-R_11C,r17Ar3C,target_added,,06,20,00
3225,3225,06:20:00,K,9,32450.225,c,alt-R_11C,r17Ar3C,target_added,,06,20,00
3226,3226,06:20:00,M,9,24563.914,b,syn_11C,r17A-AAAAA-phos,target_added,,06,20,00
3227,3227,06:20:00,A,11,1354.669,a,,,,0.3125,06,20,00
3228,3228,06:20:00,C,11,1343.427,b,,,,0.3125,06,20,00
3229,3229,06:20:00,E,11,1523.3,c,,,,0.3125,06,20,00
3230,3230,06:20:00,G,11,36261.285,a,syn_11C,r17Ar3C,target_added,,06,20,00
3231,3231,06:20:00,I,11,38124.656,b,syn_11C,r17Ar3C,target_added,,06,20,00
3232,3232,06:20:00,K,11,32110.152,c,syn_11C,r17Ar3C,target_added,,06,20,00
3233,3233,06:20:00,M,11,919.039,b,syn_11C,r17A-AAAAA-phos,no_target,,06,20,00
3234,3234,06:20:00,A,13,713.8710000000002,a,,,,0.15625,06,20,00
3235,3235,06:20:00,C,13,860.018,b,,,,0.15625,06,20,00
3236,3236,06:20:00,E,13,879.692,c,,,,0.15625,06,20,00
3237,3237,06:20:00,G,13,2498.549,a,alt-R_11C,no_reporter,target_added,,06,20,00
3238,3238,06:20:00,I,13,2546.328,b,alt-R_11C,no_reporter,target_added,,06,20,00
3239,3239,06:20:00,K,13,2079.782,c,alt-R_11C,no_reporter,target_added,,06,20,00
3240,3240,06:20:00,M,13,24257.568,b,syn_11C,r17A-AAAAA-phos,target_added,,06,20,00
3241,3241,06:20:00,A,15,632.366,a,,,,0.078125,06,20,00
